VisitModeID,ProviderID,LocationID,Acceptingnewpatients,VirtualCare,VisitMode
755062de-ce39-4cb1-8814-80d292bbed35,9d2f2ce5-6df0-4cdd-93ab-5164527685b1,3866f1c3-293c-4fa1-8bb3-b733faf5ab9f,Yes,No,In-person
cbf9f8f4-cdc2-4d4d-ada3-dc34605b12cf,94814444-653c-444a-b77d-7d019ae925fa,9b699a1d-c95a-42cd-9834-6b4845d18d4e,Yes,Yes,Hybrid
52435ecf-1202-47b6-a588-3d82e68b29de,6ca2b92f-7871-43dd-9c57-3cb96eec82fd,aeb2fde7-79b1-4525-98d3-301a5b8b9649,No,No,Telehealth
d129d017-6d11-4d23-94d2-6057ab9444b8,bcd730f2-4fa0-48d7-8f50-f97f983c4a94,560ea317-3205-4105-8400-a934680cc9a8,No,No,Hybrid
24ec90e0-7d43-4275-bf8a-08952944548e,ff54e540-9ba2-49f8-9c87-4be183d7d665,574a1c26-1444-4ca2-8c6b-6672e455ada6,No,Yes,Telehealth
44ed6fc4-332c-429e-82a4-5e228b8f578f,b6c6c199-2d71-4a62-8caf-97bae4629e52,d62bef09-0d48-4693-88a2-40fa4fa3cdef,Yes,No,Hybrid
1e9c1fc1-96a3-416d-8d2f-6925d29d39fb,dbdabcdf-2ff1-47a7-beb0-daf758ddf73d,e071afcf-d530-46a0-ad23-00b206b72bf2,No,Yes,In-person
eea3a2da-1294-49b5-b8df-5c4774b901fa,c461ed0c-4d79-4cbd-b14f-8110fb25af34,f60f8c09-f3d6-4d3e-858c-9cb05c3727ef,No,Yes,Telehealth
de665176-a10b-4003-ad9b-6cd37f830a66,79f22e4b-f491-4ad3-89ee-b2eb0f470c0e,83a2f710-29d0-4344-b444-f43b73f48020,No,Yes,Telehealth
b86d853f-39fe-4dc5-a3a6-fd5bf8d76eab,9af75590-1a7d-45b5-aff1-00a66c536cc8,a6d74857-5221-4a61-96c2-4e6f025bcd7f,Yes,Yes,In-person
f9cb8c20-d2af-4e72-8813-f1b58d8ca45e,0cdb4a1f-0d24-4b59-a30a-6099f908b4ee,44fb34cf-f771-473f-b3be-65b069691169,No,Yes,Hybrid
7fcbd20b-8643-42c3-9877-f47ae5a2d657,93e94978-22fc-4e2c-97d0-86f20c44ed81,dfe082f8-2ab3-441e-a24b-1b3d918ec25d,No,Yes,In-person
4b7832b2-7757-4469-b034-daa83cb1bff4,02097897-2a4f-4170-89c3-25da8044c7af,f4031370-cb8a-4207-b06e-1fa7e089fca4,Yes,No,In-person
258ca98a-c26e-40a2-9cb7-c42a208b9eca,0a50b041-cd93-4b59-a260-961ebd82656d,0c772f4c-569f-4828-b929-3ff5386ef012,Yes,No,Telehealth
36ebf0ed-30ad-449a-8b5f-23ce44c72b01,697dcd07-5a2f-411d-b08b-a98a9aae3181,b79c43f5-7be1-49e1-a237-c559e7af37ee,Yes,Yes,In-person
e0659448-b747-4a60-84f7-4c9a05d0b307,0718999c-e26b-46c3-9825-31fc9fedbf46,86deb3b8-06e1-4618-a82b-468b097633a0,No,Yes,Hybrid
68b6ce73-8f2f-4ea9-8fa6-05a9009c28a3,b210862f-24cd-404c-9bfd-10d5b87ca0e1,80fe9ebc-1266-4a03-bf9d-9bfc4c35e226,No,Yes,Telehealth
b7054631-9e8b-4164-b3e1-a7e926d8ef73,5dc059c0-6d6f-458d-a7f0-308a5959c9f3,77f52fb3-af0d-42e0-8df8-49de52731e9d,No,No,Telehealth
9602a5f4-1109-4979-8cd6-2fc28093518b,746dab4a-4e45-4e37-9fae-9c2b00210d00,f794bf30-9015-47c9-aca8-996642d985eb,No,No,In-person
2dcd73cc-5e4a-499f-b24b-43a3a7b07c9c,2a97a9ea-542c-464c-b3c6-f6a0d185ba3f,800094f4-8f0f-4e35-97c2-5928f2a63ed8,No,No,Hybrid
b3046c91-5417-4f26-9bd4-fa437d7bda5d,c4ef6cde-5e41-441b-ae66-33d47ee3b7f7,d364bc30-c984-4522-8d4a-7446b59bbcb6,No,Yes,Telehealth
fe6eb749-b2ab-476d-8947-7f67705a2f0c,7db61c10-a88f-4513-b781-60f9b291e112,33a0e0df-5370-4b9a-b5ae-3e655a41e3a1,Yes,No,Telehealth
a9d1e8f3-1044-46ca-b944-27d551017cc8,769131f3-8394-43c2-b59c-fc2e4e1cd349,97cf68b0-9fc3-4647-93e5-1a9aa814f5fa,Yes,Yes,In-person
52a13c6a-7c98-4f76-a590-59b087c941e6,7ed53f9c-4838-4b08-8659-a2fcb751eff9,feabcb90-ab67-4b96-abf2-b292715e0ab9,No,Yes,Telehealth
cd8f3bcc-21f3-4881-aa0c-5e23621edb0a,cb143456-4e3d-41bf-9c8d-5bf1636fc95d,0a5a1d07-f635-4507-997c-34a7c2e8744e,Yes,No,In-person
e1ebf815-e2a4-47f8-8ead-cf98e3dcabbb,49588470-70d2-42f3-a74b-7d1a07491367,c31cb367-1cc9-4a97-b7ce-6a2aef20ce82,No,Yes,Hybrid
e186ede6-e135-4ada-a811-736599fb54f1,9168e689-eadf-4240-bbf9-a593343941a6,31e4d441-e00e-4ce3-b36c-0b55b799b74e,No,No,Hybrid
7d2ff6f8-0dc0-442a-bebd-5bc04f242989,c5771800-0014-468d-9731-d14d900effb1,a1a34074-7743-405b-8584-4f284888fae0,No,Yes,Telehealth
daefe201-0f2e-45d5-a66c-d73c260c633f,2818bd05-6ae8-417c-a4b2-f6d130fa3378,df9bc3dd-591a-4b19-9a97-f848e06b8e18,No,Yes,Telehealth
a077fda3-53bd-411c-87f3-c9f597794f8a,584bdf1f-aac6-4213-9eb6-e4edc15e925a,f40568c5-08cc-47da-80ab-d32872c2897e,Yes,No,Telehealth
0005016b-c384-42c0-8528-8fb846f57334,1b01916c-1711-4202-a34c-b0044e4ecb0d,624f5af4-8bfe-4c44-8c56-9c35ea31ac3c,Yes,No,Telehealth
d0a0ea42-64dd-41b3-8f51-d43376790345,53387a62-2f4c-4fdf-8668-4b0dd4affb35,a5910194-e7d1-4a81-af3d-450f26eaecd9,No,No,Hybrid
5f38b1ec-fe8f-4911-a96b-8b8fd956b82b,aa376075-c5f0-4ba9-8788-b9cdf5f3f745,d0070b1d-dd7d-418a-abee-c800a03c00ba,Yes,No,Hybrid
72341a70-dd10-471c-b805-28ade1e2a26b,feb65ab8-6469-4ab5-b1ff-89aea797fafc,b59aded1-eb0a-4173-b819-ad3f0cd9f2ed,Yes,Yes,Hybrid
dc2d5e58-4187-4b79-ae5d-485fd8a44fb1,db9e93df-9bd0-4414-a577-8fafc8899b9c,928dce25-1f39-4764-892f-6adf24fe3751,Yes,Yes,In-person
7b2adf43-0cf3-47b6-a6c1-0ebdacd9ba6f,a1db11be-f45a-466e-9dc9-46c9fac92ead,afaa2b6b-7440-490b-8b28-8cb4801e7b55,No,Yes,In-person
4e90f129-e9a1-41f7-8219-9db8c3d1d725,84101a8d-8f21-45e0-929e-96dabc5a6972,da4a9401-c290-48a6-8467-b168404d39a4,Yes,Yes,Telehealth
f76c0369-48a7-425c-b1ff-73b3277b3e82,7fada79f-f40c-41ba-812e-2909f2cc6aff,e8d686fe-f55e-47db-8ea3-96de2a5eb018,No,Yes,Hybrid
183211dc-02f8-4fa0-90fc-3db5f544d693,630064b0-b701-4f51-bb8b-ad6c79f9f980,50782acc-6fda-4045-a083-5d57babc8945,No,Yes,In-person
804d3eb0-1c2d-43ce-b9eb-1a7d2561e14b,6c9c2849-899f-4cf8-9014-64e2d4965ad2,13b82069-3db4-4e1d-aff6-210a8ab029aa,No,Yes,In-person
417a7ed2-eeac-4665-857b-aff0f051ef75,20d03d71-a29a-4dc4-aba2-11c587263cbc,413d1c95-f3a9-4daa-bd39-e16f396bc7bd,No,Yes,In-person
d1ea695a-0e3c-488b-b160-ef8c0da9c2c5,f1c3ce1a-72cf-4e6e-825e-7631d119eefe,b7a21842-4447-49ad-befd-a440cd82c3b4,Yes,No,In-person
862297ad-4baf-45fe-a2d0-cff742890cae,992f6e64-8f7d-44fa-8f9f-bfe07e54a0df,16721b40-eebf-4f2d-8a2f-7fc46a3c4f31,Yes,No,Hybrid
ae779c1f-45ef-477c-9b29-7ab5df627bac,883ab69e-4400-4e6b-8fcd-e3958457a0e9,f8f11fce-df4a-437a-85fb-df959dc8cf3b,Yes,Yes,Telehealth
82c66880-b0c6-499a-aa59-9d669e02e51d,ac2b4c66-d9e5-4866-9dad-5875e01187e1,01e57eea-a61b-4854-b635-f944a54f356a,No,Yes,Hybrid
cead4733-6d3e-4739-9339-b2e7a297e6cd,131252d6-a28a-41ac-b244-1d2bf8df483b,638a01be-5463-4260-a1f8-ff994f27f76d,Yes,No,Hybrid
957481a1-3794-4d26-9159-b4d9eda26a0f,6c551318-2adf-45ce-976c-e36c26eba950,21874e33-01a2-4bfc-86ea-df51b3a42365,Yes,Yes,In-person
8b547f5d-da63-4647-9a15-30bb3eb4d771,0261d3b7-4c95-47ce-b6a9-a9a72cb6c48b,bfe648e5-eb9e-49c2-9c38-82529d8bd759,No,No,In-person
71e8bf7e-7d2e-448b-b372-aa9626ca451d,22c5edd4-aa20-43d0-978c-7f8188ef0c3b,0e5ad67a-964d-4bbc-a839-156dd7e2c21b,No,No,In-person
03987362-62b0-4443-bcae-dce19622c377,d77a7127-0559-4dcc-8577-edf4f61d4dde,cb83a214-0af8-425e-ad40-4eab5ca364e9,Yes,No,Telehealth
2c30ca2e-28aa-4320-96b7-bb3f96ad738c,ac1deb78-d1eb-47d7-95d9-eb3aef325dcd,fb1bdd22-b5ec-4e5b-848c-a0aedabcb1f2,Yes,No,In-person
47602ad8-9b16-4d40-a43a-4dd743cc053a,7f47cfb9-8db1-475a-a089-864fd2fc6207,abea809e-da25-45fb-95cf-9f9ac1f27e2d,No,No,Telehealth
f0aba673-fe88-4bde-a621-8ce32782c437,2775d97c-9406-4d84-9a9b-34306240b108,78a74a0e-f116-43b2-8284-dea165425a2d,No,Yes,Hybrid
5d4ef1a5-7ad9-47fb-a083-7ed3c9d5dd5b,71f03687-76fd-4002-ad82-45a3b9b18213,26740a41-8956-4ea5-b38f-6e11aa3fb480,No,Yes,Telehealth
125f8841-ab4b-4bc1-bf42-5f9d52d3ee4b,0404d0c7-70ee-4d20-8b8b-d0eda1b59ccc,4eebb0ef-ef8e-4cd5-a36e-7fcc599d9624,No,No,Hybrid
76c7ad8c-0593-4d2b-85a2-1cc58547dcf5,bbdf65f4-6ba8-4d9b-b4eb-111adb9c9a9f,1017933d-abe1-465d-aebf-00864c896937,Yes,No,Hybrid
95495b58-dcfc-48ee-bf26-3d97b3e1f58c,1b640b07-c700-4e29-9963-f3e0ffd1c8f1,07e09e4c-7028-4488-8edd-73ec072be28e,No,No,Hybrid
1d45cfdc-bfc3-4446-9864-4170dc5d8e2b,a7c43079-7d26-4c92-b2d6-1d6e1bbbe1d9,95f66d2a-147e-42d5-a44f-f73bfa3851c4,No,Yes,In-person
4e75a4be-ffd5-479e-ad0d-77276471bf06,88d1e14a-f4da-4766-8971-a216441f60a3,e7873569-b875-47bb-874c-96010e2e4b24,Yes,No,In-person
575cf813-1fb6-4538-909e-0c20cb53f4e4,f44498a2-2b5f-4dbd-b794-f01c6a333870,226cc60c-48cf-44f5-a762-a9335c23a446,Yes,Yes,Telehealth
addf5a49-1a58-447e-b019-3b983a49793f,29e1f6e4-4fbb-4624-bad7-b2a5b84a47a5,ed05aa4a-d2d9-4cc3-9013-802a49e77f1b,Yes,No,Hybrid
35432f76-44dc-4818-a00a-7d05f63d12b4,3dbda356-6379-41fd-bb17-47bba83c3b3c,b1ee9f39-13ae-46e2-846e-00471d237b3f,Yes,No,Hybrid
efa7aba9-0a37-49d8-8779-9ef223416918,07f51752-5d2f-4e0e-8b9c-dc3c6f8ffb6a,55e8b9d5-978c-4345-a890-1618a2d52bcb,Yes,No,In-person
117237da-924f-49d8-86ec-86d97b171440,33e5671a-972b-4f17-86ba-8e0b0a5cbf94,3f3bad83-44a6-4080-88a4-0cc33d43f9af,No,Yes,In-person
f5296161-22db-4f07-84e8-f51517162ad9,fb402fed-f232-4859-a8e7-e897bd1552ea,1a3b1b06-0b6d-42e0-9b81-984cd947e3ed,Yes,No,Hybrid
1ac5143a-e178-4603-bb1e-82a997a59a27,72c508c3-38b9-490a-94ae-8c6f3e8a7ba2,629d79f0-5fc0-4488-a749-87b5e9a7f05a,No,No,In-person
536913a7-ece9-4d50-b18c-ee9fe140c03a,ef5f4056-608d-4625-856d-b792dcfab772,d9632a72-bbf9-4cbf-b3fb-65f1ed2b9dc9,Yes,No,In-person
18d9a861-f30d-46a5-9b98-261df5a59fa2,d5b77bee-2d36-4022-aadd-cd63ba743857,8d49aa06-995b-4234-bc1f-8bad54f9b6a8,No,No,Hybrid
57aba2b7-961c-4bee-bc64-45dc8fafd6fc,91421c9a-f2d7-4ddf-9b17-54c130616196,caabf4b0-c3da-4241-ae8e-d92f8bb862d9,Yes,No,In-person
8988a544-2115-427a-8941-0251e5e927fa,7a0c0a68-193e-4c6b-b94d-7d1c3625092c,fb3479ac-5ca7-480f-b7d2-bcc26709ead6,Yes,No,In-person
99f6daff-c76a-46c9-ab77-b1b317d269a3,a9d3a806-23bb-435b-a1ba-e9cb4f86a4de,a4eee612-2c0e-4b38-85af-2f54ec2e4ffa,Yes,Yes,Hybrid
c6729712-00f8-47e5-986c-91b8a9f71b7b,5b23417f-2edc-4584-abc6-2302369a0598,d5abd0b8-b0a2-4ebe-804b-0d056b8cbff9,No,No,In-person
1a0a63d2-78e5-4085-a9ab-4de775221e68,02a9a05f-10b2-42eb-a952-f15f4d903e86,4f45e45b-e88b-4ff5-8264-e4d2476bfff4,Yes,Yes,Telehealth
913167a0-0231-41e5-ad29-b23f74f3d87e,488d52d4-ed2a-4603-b419-0b7c4e06aab7,7fca84b4-eb54-4dde-b1e6-5c4b7623cce0,Yes,No,Telehealth
07db84ec-3604-4cde-bc3c-1ce63c88ee32,2ecdc109-c11e-448b-8472-bd0c972e2ba1,40bb7267-ec95-4998-9891-c4580a4d8018,Yes,No,In-person
1658a90c-3edf-4d34-a9f8-1033d94e5dfd,25ef92f0-2940-4aa2-afeb-d6a9db8efb00,0d35da96-402f-47a1-b8dc-b276ac35098a,Yes,No,Hybrid
2281389f-b398-4870-b30b-750257244951,d6745145-0822-4330-91f9-332d482e6321,3c65774d-fbe2-4651-b8d6-bc99c15614d7,No,Yes,In-person
baaae43f-afce-4677-862b-a4fc0c52881a,1e22bd6f-6c3b-4963-8049-f301e4e3e468,37fc97cf-624f-4a10-995b-ef790d7fc4b5,Yes,No,Telehealth
e74cb3e9-471b-4679-8180-868c4304a568,13c37205-accb-4fec-90d9-12abee2e3e52,864c5421-2897-4764-a860-bbfa3f042a92,Yes,No,Hybrid
585ce25e-4053-4e3d-99c5-e70a4d8ac10a,c3a453a6-9c1d-49fc-9a76-9ce5242a8bd7,de3dad8f-997d-43cb-8ea4-36e38275d00a,Yes,Yes,Telehealth
9ca97e3c-c5c2-4c92-8011-60a6774f0abb,be87490d-f833-4387-882b-11a83735e6ea,40e33a34-9d3f-4044-ad29-7556bd6a48a0,No,Yes,Telehealth
3188f2d3-8e98-4bef-be02-a384649beb60,ad5a8082-0ad4-4152-8c4f-1cf68604d34a,ce98781c-96b6-459e-b408-ef2663e7c53e,Yes,No,Telehealth
3ade738e-23ae-44ba-a75f-c8fe66f2c818,332c2ca5-13e5-4f63-a04f-b6220972851d,33b6e419-7247-46f7-a1b6-00566237021a,No,No,Telehealth
57cf7668-7bb0-43e0-b6e3-d082cf10429f,e02f3150-303c-4aae-80bd-404f97cb6a88,8995a48d-40bd-43d8-b347-e2c690161980,No,No,In-person
b2f794f7-90d1-4ce4-bfe4-4df33991d928,b7feaff3-5f25-4b97-aa18-700169db6e1a,099395aa-b902-4211-957d-4758c968b3b0,No,Yes,Telehealth
ba8c7022-1bfa-4112-892e-6b3d2d21fa68,579ffd43-aa35-4008-b8df-26dbcab0fa77,da39c82f-ba77-42e3-aaf7-80af42e89f70,Yes,No,Hybrid
a12b0cd9-96dc-4071-b88b-12ec15e340e3,64bc6be6-625d-418e-9e51-9fa0bf4d1da1,d2544e2b-eead-45a2-91ae-29eab170239c,Yes,No,In-person
8ed36630-47ff-42a4-ab52-6280ac03c84c,9620d59f-07b5-49be-af01-f03e29106345,f9144776-cd4c-43cd-b6eb-0719d5b59c6d,No,Yes,Hybrid
e4dc2823-38ab-4448-9018-e510a7e00b61,e0ae5500-a3c2-4821-b25e-d3cc58c327bf,2099df49-5bd1-4441-902b-ed15c69ecd7e,No,No,In-person
b3406f48-250c-4120-a7f7-62eb8c3b733a,d01905fc-fcfa-4395-b11a-3c7f39d4700f,3e4c2db5-4da3-4d26-aef2-77d30296dd15,Yes,No,In-person
f937c63f-10e1-4878-b438-1c4533396526,71c009a2-5516-46eb-90fd-18f84a157540,7bf0c52e-9ce7-4f2f-aa31-38f067d9aa2a,No,No,In-person
0836cae0-094c-4234-bb21-4dd4f02468d8,606532dc-2e38-46b5-9071-30a34cedf268,7efb1757-664a-402b-aca3-0602cd0332c4,Yes,Yes,In-person
306f8e7e-a021-4e4b-941a-c70eb553a411,d8bfe92f-3bb8-43f3-ad47-0924c376b356,a4706ba7-c941-4517-bf69-7f80dadc6175,Yes,Yes,In-person
16760705-3bbf-4966-bde8-421bb134c0bf,cb679285-3d08-442d-9c39-3758bc470b5f,e4bb1b77-6317-4235-a188-534390a2dde0,No,No,Telehealth
4bb95f0f-39cf-4a93-b300-f939faecf94a,a67543a1-ad93-45bd-9f6e-e829a3b0f6c0,dc119bf1-11e5-482e-80fe-27957e9780bc,Yes,No,In-person
0491af6d-0967-4f26-8018-9ed1db9832ed,0f2b16f6-08de-46a5-b6f8-bf1e77535dd4,8507a8bb-887b-423b-a980-535e4bf204ca,No,No,Hybrid
053263ce-6af7-4a98-a9a0-4c8cd0e3805f,bcf12c80-a0c6-451b-820f-975336f1f520,18bbb8a9-6378-4b4b-afa5-a29f4b797a62,Yes,Yes,Telehealth
2e0a7508-0f8d-4385-98aa-c77b9a0c03f5,5d28b420-b472-4fa8-966d-a1880cf83080,4cc5b096-d95e-4276-8b95-f7545b65fecc,Yes,Yes,Hybrid
ac7d0d24-4a4b-4a92-9180-70b8d270930b,17077e87-84b8-4589-940f-4a4a8e050c8e,3f9bd387-5263-4d6d-8015-6d192d7f8c69,No,No,Telehealth
c6085a4b-871f-4df5-b79c-974d28c2de07,50bcef83-74bf-45eb-b3aa-995219c97458,94cdf591-c6eb-4434-9eaf-1ae2d30326d7,Yes,No,Telehealth
3e2e074b-c38e-4ba3-94e6-41f78ccd341d,2786a409-c8d9-4ee8-a438-3420741c7623,8ac75f1f-fd52-4d0c-891c-b7c1a92aaad1,No,No,In-person
314ef9db-bbc0-4a32-b972-3455a6114e71,4717dbef-7569-4860-b7f9-84466a34d31e,34b62bb1-19e0-4431-bebf-c18bf97a8718,No,No,In-person
c3f85ab8-d42d-4b53-9f5e-4f7e5b423b4f,588e6cd4-2940-4190-9529-92bc0fac4192,4152fa6f-1245-4c29-b48d-c25b77bdf6b4,No,No,Hybrid
ea485fe1-cfd0-45c4-86b3-9c3c73e18fa3,54d1570e-2796-4b0b-9147-bb4a294dce9c,75baea01-846f-41f1-8cd4-7949fa100b3f,No,No,Hybrid
4570b660-4103-4de4-9710-a4439e8ee86d,f24687ed-8b2d-49e0-ae03-2373e8321ab3,d44d0ae5-9fa1-4a35-9a13-ef51941c3838,No,No,Telehealth
5678985e-085c-479d-bc26-1662b77dadca,0d048f38-085b-4b22-9839-44e3dd1fff49,97b9d1ef-f42f-4698-89b0-45480fa6ecb1,Yes,Yes,Telehealth
a852f5bd-def4-404f-83c0-b7bed72806db,4e9b8622-9863-475e-8949-88ebc4fa72bf,969c7b70-1a4c-4126-9b9f-5eee542f0cfb,No,Yes,In-person
7261d390-f205-4846-901b-d1024bdcf310,19d6c128-8d4f-400d-982d-f0155a46fd42,b7a6df03-b108-4e0d-8fa1-fcafabb39154,Yes,No,Hybrid
7a535cc1-5773-4337-9b11-eea4d55734fa,82979ce7-8083-4d84-938e-47eb05408a0c,38b86b87-828e-4436-a489-04b7348a9cd1,No,No,In-person
13967321-d6e4-4fab-92e3-b0c4ddc74615,00a5869f-f1be-4c0a-9edf-4c7cfe3f8183,344762dd-9ced-4b3a-ac1a-a8acf90f77d7,No,No,Hybrid
72986d66-28bf-4c6d-a358-fd2c91989fa8,b355fa64-062e-44ac-b804-e78f1b0aec0d,9902e8f6-fff6-4efc-b9ac-d371fd60132d,Yes,Yes,In-person
912a799c-ba78-4335-9ee7-5fe95dd6128a,eb7e0366-50e9-43fa-9f50-da5af7b0bc8c,ffaf6ebd-47bd-4a5e-a7ca-b24a545e32ba,No,No,Hybrid
38232244-0c33-4049-a798-de3493a77ee2,adca5aef-7c14-407e-9b1a-d69b28ceeec8,5d94a852-9ce2-4d99-b581-eb7a689d23f9,No,Yes,Hybrid
6ea3d227-ab46-40dd-b4ba-f5dbbe083ec5,7444c5cb-2104-47d1-8d66-033b199dde53,6646fcb2-41a0-400e-a2f8-db79527c0a24,No,Yes,In-person
e4caf4cd-a4f1-4095-90fc-0bbcd7fb9879,9ef55251-78e7-4610-a150-f7790196df65,f9622b4b-a893-4ab6-acca-994bfba8038c,No,No,In-person
ed75832f-b766-4a66-b391-1a9f108eeaf6,705c3c78-de2d-4cd9-851a-0b0c4a706a26,23d5300f-e8e4-422e-98d2-4f9a28b752b8,Yes,Yes,Hybrid
2bda437c-36d3-42de-a91e-09a3c3fa2013,6345cc7b-5269-4e5e-812f-0a823b682c76,3ea0d17a-1767-4e2d-8000-4ee8c8b0f8d3,Yes,Yes,Telehealth
7b11da97-970f-46c6-abe0-f3fafe57c4d3,0797dfdd-c5c1-49e5-846b-8ebaf4112301,9d0493db-2626-4d59-818a-b72f20900aec,No,Yes,Hybrid
e975ca15-1a20-465f-b382-9bfd94252ec4,81da37de-7b92-4319-96cd-8eee44025515,f3c6a2f0-1b3a-4d53-ab41-b0b145951599,No,No,In-person
c187d5d8-fb97-4110-af6f-7ff0bb8ee5b1,df0c07d0-73ab-4003-8af8-da7f3d444f31,3b1fb203-4f39-4cbe-9dd0-9dbd56a7ec0d,Yes,Yes,Telehealth
a169e63b-ece7-4cf3-b38f-877a5b2505e4,b94266e6-d052-440c-83da-3bb44ffbc5a6,cceef081-92c1-4af7-a426-aee2866f4508,No,No,Telehealth
6441bd1d-1c58-41d3-ba49-50125e4667c3,c81f2147-d90f-409a-a0db-64a0fa9560e6,688fcad4-6b18-4b83-a344-dcef2b562399,No,No,In-person
16ec1a5f-2079-47e2-bacd-6ed85b3966ac,d75a5066-0dba-4a4b-9c5b-b250fc23431a,92cec8d0-2609-4c81-819d-dbb3ca3792cc,Yes,Yes,In-person
585815a6-844c-4d54-b9a7-7aeeec240d21,cba11a4d-d8ea-49e4-a498-d167d2f4ff2b,062250ad-ce1e-4522-9bab-efb21de590b7,No,Yes,In-person
dca94153-28fe-4bdd-a534-789cf5c8d7f1,3a196aff-de96-4f64-9035-8d98d073b26e,c5e73175-9821-48ad-93ff-47fa56f57dea,Yes,Yes,Telehealth
a329381d-a901-4a68-8e84-cbab38b6b51e,6fadb4ab-bd30-4229-96de-4bbe5a5d5515,7a9baf4a-d62f-4bc5-bf2a-bc085e4677cc,Yes,No,Hybrid
7f75432c-ad1c-48a6-858c-c2a22da8c5de,b0f4273c-75d9-4d75-8601-bd9ed726a45c,28c79caa-81b3-4b11-bbb3-9077e34964a9,No,No,Telehealth
0e2a4307-c976-42b5-bd5e-aa7add5fc391,68b9f9a4-de61-44ff-9c46-4c3309ffc45a,a3394055-d220-4293-8873-9ec71f3693c8,No,Yes,In-person
0a93734d-c72e-4b14-a6f2-5d9010a1a459,5f107991-4359-4f37-8e40-a3937434e064,05ad624a-f5a4-4b8b-8d62-33a1ca2092cb,Yes,Yes,Hybrid
c46e46c8-397f-4885-bfd6-8a4a72d849bf,8d84f31a-41a9-42a7-a4da-50aeb3bc2536,a5fe34f0-aa28-44be-9d86-d645a6cae31a,No,Yes,Hybrid
ee884eb2-577d-44bc-b300-f4fab40cadaf,c5278c2c-c8db-4bf1-9b9d-773abf06081a,05275f98-5ff6-4885-9e00-f5c887c9cca0,Yes,Yes,Hybrid
3911dcd3-a660-4196-83d6-bf4d320ed51c,358b523c-8058-4c61-9181-f29c6f63a404,7a1eed9a-4ac9-482b-8e34-252c04285dad,No,Yes,In-person
e8084fa3-fe8c-491b-b0a8-538b97167030,b9a86579-50e8-49b6-ac9a-bea13486ecaa,af66bd93-8143-4bfb-9fdd-07dd62c92fb6,Yes,Yes,In-person
27ddc0fb-a6de-4406-97a5-25f48cc1d279,6f82e820-a4d5-44b6-a077-105b4f902edb,d4e23bf9-3bad-4c26-bd63-9ced7d911c51,No,Yes,Hybrid
6ee3c128-6f30-49f1-9102-3d2ddb5f83fc,934adb8d-2ce1-4c46-bf93-b4d0a7ed6adc,64b78502-17a3-488e-885f-abab77d481a7,No,Yes,Telehealth
e78e8c3d-7ef6-4a92-af84-df5bcc6ed5c8,bf4dcc35-4b58-4b50-8cad-50b1cdcee009,c8258f48-e3a6-41bf-b16b-8dea267b02a0,No,No,Hybrid
1396951c-14c4-4ce7-846a-dd09dac10f05,4f4316a9-d4bc-4d47-b5d7-039383725d47,a1ae30a7-80ba-4ee1-b7ce-2fc127f567e9,Yes,Yes,In-person
e022e9d7-9e92-4807-a0e6-4c471a1b2d51,363107b4-a2ba-4422-9c09-542393077989,6fa8f13f-f53c-475a-974c-cf3cd3203c42,Yes,Yes,Hybrid
75af836a-c618-49ac-9be7-1d0d99ea3241,0e7145b5-f697-4692-9c0e-1171335ad407,694f80fd-365a-45dd-9196-1db5f189e78d,No,Yes,Hybrid
94d57ff4-ab26-4b94-8516-750bc618937e,5672d38f-6b9d-45c7-95da-226de4eff975,0e618c34-3bc7-4f11-82cf-9f6a77bfdfa9,Yes,No,Hybrid
e1f04a31-cf32-4b5b-a5d7-96530b86e9b6,f4de55b2-be1e-4052-964a-55c006631b5a,ebe5197c-3fa2-4a2f-9407-1f00603fb16e,Yes,No,In-person
2ce46403-0dac-4edf-a951-f892db953857,2795336b-0131-4291-a84e-7491bd514e71,54d5a687-98bb-4be3-8ea9-4cf60c6d855b,No,Yes,Telehealth
909c0911-6313-42bf-a4de-1be0d279de8f,2364d268-1979-4c0e-9e1b-16ce3199c1d5,4c8add46-f58e-4cd3-81b7-76c9841faaee,No,Yes,In-person
0827a7a6-d446-4654-a353-aa47bac85d58,ae2098bc-610e-4b3e-bf4b-c5e4cc1b6a87,f501ac6c-48e1-4e71-b839-aad788d88cc1,Yes,Yes,Hybrid
26ceacb3-6e57-4220-912a-ac28c1d01bfa,4496c9f0-5c1f-4412-8e4b-da387e0c5e81,bf7bee37-1e1d-49bf-a776-0508874f22ec,No,No,Telehealth
28f17504-1d7e-4c1b-8619-fd44f4e0e97d,b080e013-2e45-4b2a-9b33-1e48a01fc87b,b464ed46-3e04-47fe-8649-8f1d6d580f3d,No,No,Hybrid
883cc4ba-518f-49de-89bc-493e1713b563,8317eb0a-aee8-49a7-8868-5113d27446cd,da1fcfcf-aae5-4451-9da1-c7a6994fffb3,Yes,Yes,Hybrid
e4104009-37b2-46ac-8606-b4c8db2740c2,ef5f8cb3-ff0c-4cf0-850f-ed706d22a92c,e25381ac-f434-4204-ab71-6690c4ff96a9,No,Yes,Telehealth
40042367-941a-4c86-8ab5-c53f6834c565,186c70ba-d827-43cd-993d-830fe0f60633,c88e6386-d539-4d44-bb3f-9544eacef242,No,Yes,In-person
d3d17b48-98b9-41cb-8423-279c8ad0b17f,8ee702e0-cd50-4b7f-b506-f4e23052c9ad,11fda73c-348f-4a8d-8c7f-a33d6a52ae3d,Yes,Yes,In-person
