LanguageRecordID,ProviderID,LocationID,ProviderLanguageID,ProviderLanguage,ProviderLanguageStartDate,ProviderLanguageEndDate
06b05334-2a3d-4e10-9a6d-8c8981b3fdef,bad57e74-fe96-47cc-a05e-4400a6558fb3,965932a7-fec9-4543-af1f-4b5c506df46f,0b32ada5-15c5-426a-90af-3ee4aca805ad,{Persian (Farsi)},2019-07-05,2019-11-03
1fc791ec-3843-4e3d-9bc5-e54a1fa7bc88,782a903c-b944-49e0-8882-4b0cd342c339,4c43e631-20b3-4155-94a3-3cffc7f809d6,ae68b379-0d8f-46be-86df-539504f331af,"{Korean,Polish}",2016-05-02,2019-08-05
760d0d77-1610-4027-8b4a-f38913e0542b,7985a861-7a69-48bf-b404-fe8795664513,883f0ca0-d92c-4897-b936-909b8d60b3c8,73a10bf5-ee00-43f5-8098-f3b8de038e69,"{English,German,Russian}",2022-07-02,2025-02-08
e0dc054c-49d0-435b-8b49-91e2a504ab78,5f0478d2-9d8e-4160-b493-236e08d1dc72,671087a2-05d5-4b14-906d-2dc8e8dd36a7,ec9eca57-e20a-4579-9892-7d0a4b87b2be,{Polish},2018-12-13,
966c0767-8a21-407c-bb83-3dd7402775b6,1a4f1f4b-3cbc-4c96-a577-fd6e1ae9b590,0b157ade-5a8e-4f41-bd86-448b41917f49,449140ad-a29c-46a2-b68f-0f5aaf6519e2,"{Vietnamese,Portuguese}",2019-05-21,2022-10-03
9cf2d3df-c908-4f11-99f8-c1f5cdcffab4,60fd8294-964a-4e0f-a419-94332e3192d6,eaba518a-8d55-49ae-866d-c7b37273c214,31d996ba-f83a-489d-9a39-94f442271ce4,"{Korean,Russian,Hindi}",2022-08-15,
cb5f368a-bc26-4cf3-bafb-348ae44a6d3e,09dbcedb-d02a-4eec-b025-fb6bbbdadbaa,967a6dce-a4bf-44b8-ad15-d0e03464b0e4,471ba7ba-cc5d-4e03-be9d-88e28791dc50,"{Russian,Persian (Farsi)}",2018-03-27,
f9e7cc5d-1411-4ad4-bf25-a0cd08639b92,29ef79fe-6da4-40aa-8132-2757a83dbd3c,d1d61a2c-56a0-4d8c-a3c7-c428287b8219,9aca6906-70d7-409c-aac1-fd6b812446da,"{Tagalog,Vietnamese,Hindi}",2015-10-24,
a597f155-3c1e-4e32-989b-e483cb1713e8,c85caf9f-1618-410f-b3bb-742837f544d4,959a167f-7d82-4a68-856d-d87472939c95,f7d57d80-ad7a-4a3a-b3ef-abf6c5d8cf40,{Korean},2017-11-04,
7fb6e8ae-ad73-4c7e-a616-cdb29f91146f,a20ece43-2c41-48a1-ae03-6b6ff4614f58,c7c9f139-1575-4aeb-bc0c-c18fcb23fb1a,8d27243c-0fb5-49eb-a710-dc9d2c2101e2,{Portuguese},2016-07-01,
883231be-a584-40ff-a470-1ad804fd9c5e,6f96e78c-796a-487a-8bb3-16445f04917c,0fa979ac-c0d8-4b2f-b631-5c3868920c05,79e77b90-f593-4b82-a9f7-15021ef0733a,{Korean},2023-07-07,
f160a107-0b3f-4743-9dbd-b80eb937b11f,634a3380-9542-4c43-9cac-54c9e8abc853,cce1f174-f346-46a6-9ce0-ff83a215ba32,1fe692f8-2234-4f8a-87b9-2dde882ee6af,"{Portuguese,German}",2018-09-22,
b434020e-c92d-4b19-bc86-ae4191ad04f7,f8c12df4-3aea-4ce4-b288-8375391fa871,01dbf94a-0ed7-4545-a7c0-8344ffb1f37c,e11a5393-d63c-497c-8e16-938a399a9d58,"{Polish,Vietnamese}",2020-06-29,2020-10-13
a0aa2a19-69f0-43e8-b5c8-2389ccae69b5,c83b022e-ca4c-4256-8af0-71c0489ad944,79ce07b7-28bd-448b-a41f-475b82d3cf1b,7b8a0dd7-86a0-4595-90a3-39f86e96bab9,{Chinese},2016-04-03,
39bcbff9-6096-4481-9ef0-301c90a002e1,c8a54943-40dc-467b-ada6-f7ce2ff8867e,041d74ab-c825-4957-b633-a85b97c5b201,ecfbd8de-8e9f-441a-a4c5-df44d967bd0c,"{German,French}",2018-03-12,
1d27c478-e9ea-47e0-a084-bee51247f425,0a128081-f70e-4766-b384-c5a395535aac,448533bf-ab55-4271-b2a9-b427d5698c2f,f001ebc9-c693-4890-b8a0-f9dcd2253f25,{Chinese},2016-03-25,
0e3a4af3-a594-414a-a2dc-7c5251993f33,088c6cf4-dfd5-4df4-8b55-6f6038e08111,f2009ba7-c0a9-4414-8990-9cad7cee76bf,5f28e755-ac92-41f6-a601-5f06c379b2b7,{Arabic},2021-10-10,
85ceb2c8-a889-4d12-a575-bc4693e3932e,54fbb36f-8a94-4db9-9e0f-776c75cbdc5a,17c3a45f-fd48-4478-be23-4a09a25cab8e,b9324092-f120-4bc7-809e-78cd8ea87d92,"{French,Japanese,Spanish}",2020-08-31,
d194af4b-e6bd-483f-926a-56b93ad65b06,7cbeb7c9-f9f6-4530-9a3d-6090989faec3,b43ed473-caf9-4722-a233-5795de599011,fc4dd6ad-0f16-4e52-adc3-26c81b735f6f,"{Russian,Hindi,German}",2017-12-22,2020-05-18
84ac5fbf-d90f-483f-8b31-b1596f94c2d4,e292ce6f-201a-4812-9513-c810dede4274,eb552cdb-d8c2-4f77-bc90-a9b0b84e5d16,a958c5ea-7d28-4b39-b63c-3f733758657c,{Portuguese},2024-04-29,
33ccc034-9c0d-4f7a-9fc0-cf5f3a882f66,6cbcec41-543f-49ad-a4a0-d68636d7a122,207bcdec-a2a5-49c1-804d-8c19effc228e,37eb433f-65d8-4ae1-a446-1a8011310fc2,"{Hindi,Spanish}",2021-08-26,
e52697e2-ed5b-4fe4-9182-96939d7ae439,0ab93992-9f33-410e-9686-8d6cc6440730,96df5cdb-9e53-45aa-b00e-2876e785407d,6a47b338-179f-4291-92b3-a0181da835b8,{Portuguese},2016-12-20,
f7f0d098-5a0d-46e1-ad30-580b2b0e920a,bf95b9be-9f43-499a-ac6f-e50eaea578b6,57ed4a1b-510c-4c3c-ad0f-ff48b020d9f8,c9557727-d3df-45ec-a2de-ac0a297b6003,{Tagalog},2024-09-18,
1dcbd3cc-f12a-478d-b450-6c708ec05b29,39d9d548-46d4-45dc-a33e-43fe618c94c0,8061c80f-3fa0-4440-a1c8-efc53272aeb3,6bac98de-8a34-42de-bee4-acbcba77ab23,{Tagalog},2017-04-11,
ea82acf4-62c3-4da6-a61e-11a21f980395,00850ce0-4dfb-41a6-8a40-204b9d682c99,a5951852-2bc3-448a-840d-ae19c24e9c5e,0121accc-6068-433d-bd0c-3a518b082652,{Portuguese},2021-11-17,
6b02b2b4-442c-4855-8ebb-fe96782da191,ac3d123a-e8e0-4b10-a3bf-dc6ac820ef17,50a6d135-a765-4c97-85df-cb21e28c0a3d,36c529cb-70fb-4274-aa91-0e5743d47aa2,"{Korean,Polish,Japanese}",2018-06-17,2021-03-03
013f2b37-0c4e-4f7d-9178-b0d38d2b810e,c7430f02-8cac-44d8-ac3c-e21742ed9cab,7d6f943c-3911-416a-8379-1f2e7646dfca,ab7bbcbd-7521-4247-a45f-f43fcdb458dc,{Persian (Farsi)},2017-11-05,
d7185843-ee65-46b2-9821-e17e77dd2153,283e9230-ace3-4780-b978-6dd6454cadf2,0cb12397-9468-4ec3-b4eb-4275d1c14aa8,e099ff39-7bb8-4ac7-afb5-030fe8292c65,{Hindi},2020-06-15,
e4575090-8c08-4832-8d1a-7c387a66e3a2,52577a4c-dfd4-45ff-a1f4-dc30957631c0,a1868145-119d-4b6a-9b55-72723b3101ac,44e1faf6-4b7a-4d33-94cd-e0cb560ae8c2,{Chinese},2016-09-08,2023-07-26
e07c3239-c240-4cf0-b7ee-bc7f0a430a26,13b9c17c-0403-4bfe-9bfb-6568d8d47a19,d4140640-af4a-4524-9b2b-fd9867774172,7e88bcb3-d329-43f2-8efb-c294112d0240,"{Hindi,Vietnamese,Arabic}",2018-08-19,
d0c5e0fd-1962-4d64-9fb8-9d95f1624681,6b01e1d0-ccae-435b-9751-92bd2b36ca02,a6c31fd5-53d0-46ac-b291-70368f4a4649,d6356097-ab8c-4a8a-a3d1-8167f9c5f5ab,"{Russian,Japanese}",2016-09-21,
14040f05-696c-4eb2-8233-fdcf6e2af0c6,aa351c10-fd78-4b1b-a90f-359ef925005b,6bbbf96f-73b5-4494-8eb9-819402d9e47d,7279e71d-d15d-4398-bec3-71de9b415bed,"{German,French,Russian}",2021-12-18,
64acbe09-c9fb-4dfd-9dd9-b0e990909d26,25c1f4bf-a676-481a-8fbe-6e61b4f75315,f904b4b8-d9f0-41bb-9580-aa07fb7cce99,bda271fc-a504-483d-9933-09a9c2638383,"{Russian,Chinese,Polish}",2022-12-07,
d04903d3-d44e-4bd3-bcc8-c57ca7eaff28,504e895c-66e7-452a-880b-56df99b3232c,72c57fdc-0356-443a-a0f9-797c0d7d02d8,9b837dc6-3277-46cb-bca3-87b67c352860,"{English,Russian}",2020-07-01,
5c4f79b4-77d2-44df-be55-6a1ab687b034,ac98df08-7bf5-486b-af69-b1114c1163e2,807dc96b-f438-4605-9a2e-d8391d4f45b2,24f07216-d145-44da-8a54-24f55b681075,{Korean},2020-09-06,
b3464eb4-3424-4b92-b865-8e30a0e31e11,7093819f-8e6e-4315-b939-e54e7b0dd5e1,a5053229-cf7b-4d60-9763-2e1f7efb4f28,bd353711-2ab6-4019-8ba1-b4f404417e2e,{Tagalog},2022-05-22,2022-12-21
40ed427b-a09a-44ca-99af-f80c01858379,82dfd375-d6fb-42d9-bbf7-6bb80ca7cd27,629b4a83-20af-475b-ba2d-3a629ef95deb,bd608fb3-1b67-4c88-878b-a2712a97b970,"{French,Hindi,Tagalog}",2019-04-26,
11f342e3-de78-4566-8a69-c4560ccf0ecc,1b8bb737-99a3-4152-ab24-af5fa455d1b5,cdbabae0-959a-4eea-a788-bf111503a4eb,e08fd8eb-00b1-49ce-9d5b-8bf479c39a4e,"{Russian,Portuguese}",2024-01-01,
feebf062-9e04-4465-97bb-92acc5dd3bc0,ff79964c-eba9-4c40-8e6f-e8d813bdee83,3b7d9f32-9d79-412b-84e8-61eb5495ea54,7b2f1b37-f422-439a-9989-b977a1ed940d,{French},2022-09-06,
dd956ecd-302c-4b6b-9315-c61f1db58ba0,325eb629-7939-4f0f-a795-8efed15eee98,40d7776b-553a-4677-adf3-108f618ce40c,48490346-aac7-4c05-8a63-614ba6773acf,{Polish},2021-09-20,2024-11-06
d472242a-9290-4291-8f8f-028b47278a60,26370cba-c9b0-404f-9db2-d3887de68855,aaaa8f9f-4973-4d3e-95c4-ef7ec309d43f,f7a9be65-9379-4e8a-b74c-d5903a98f431,"{Portuguese,Arabic,German}",2017-08-02,2023-06-03
1d3c9f56-c7d8-47c1-9dd3-268546135824,7f1dc757-7375-49c5-9359-3158a80b2244,1c87d9d7-3230-4145-9fad-489470ed356c,657c678e-7b3f-445c-99be-65dd9dac6d86,"{French,English}",2016-05-02,
c4e198c6-686f-4be6-865b-aa0e4c7fbe86,f17eb2f6-2b9c-4e40-9e56-0a0fcf017049,7b0dffeb-dbf0-48f9-98d4-a393ed8bc0f4,9a23f18a-390c-4b33-bef5-d0da2447346f,{Tagalog},2025-01-02,
a24ffd81-bdf0-4a72-8f6b-3fa5d4387358,250972b7-cd5b-4d97-9e52-2623ea54c30d,83c93e36-6ad1-4520-89fd-7b70b805c4c1,9cd5a97e-c55a-4ee1-b6a3-fc7b854ad686,{Persian (Farsi)},2021-02-07,
30cb4122-40c4-47c1-ae92-a84cdbb31dbf,827009c5-b062-48e2-8527-6723c8645505,2d2af07a-2144-4ae1-aa5d-a3b3b191494d,b4dddaf9-e872-4b5d-adc4-5426f9429eff,"{Spanish,Hindi}",2023-02-20,2024-08-14
2e90f671-c274-49fe-b3e6-1ef1430bacce,2833c955-14b6-4e89-8e4a-4a5bbe54fd10,8b62fb0d-1a46-4c84-addb-3c327e03d1c2,13afada9-6abe-44ae-8e27-c760ee0a04c4,"{Arabic,Tagalog,Hindi}",2015-07-30,
4d2b64b9-4262-4cc8-9dff-0215876e70d7,48e3ad8c-7b47-4a17-ba27-34f66ee83d18,8e7616a6-3549-49fe-8050-98b4f7a9ba6a,caa1661d-2eff-4bf7-a20e-ca9f13c2b950,{German},2019-02-17,
0df15cd7-db74-4cbd-8938-0671266149a1,30deafa7-3fd6-4d10-baf2-ae8489d4b070,4803aec6-7b40-42ee-ae64-06090c1eaa2c,aa0e7345-2138-49d5-8b97-7ed9e4a3f41a,"{Portuguese,Arabic,Persian (Farsi)}",2023-06-27,2024-02-03
e877d8bc-1026-4c57-83e0-a873273e1431,619c7d5c-32f3-4796-806c-367782fbaa8b,281dadee-e264-411a-bad7-eb70e616c339,26e7dd63-526d-4a8d-8aa4-a01be54a60bc,"{Korean,English}",2022-01-08,2024-02-29
788ed1e8-4a98-45e4-9216-e2060fd03a7d,7d7f7090-ad82-4455-bce8-5a619459a2a7,e3184f23-ff82-4c7d-a359-64cea6439baa,255b6966-6f39-4d2f-8688-8b20eb72106b,{Vietnamese},2024-04-23,
00f40258-8937-4f68-bbb0-a6a7063cc080,2e37dd90-9c11-4ac2-9caf-870ee61ebdae,17f36724-3594-4204-8b98-abe8523091e7,9857bbfc-df94-4a83-b782-868bc66114f9,"{Persian (Farsi),Japanese,English}",2025-03-25,
4163ab61-11fc-4930-a9a2-a4c7682fe4ff,c6c9812d-26dc-4c17-a1ae-abfa26f9e16a,ee1d8e98-7979-41e3-a230-4d49ca67898d,ffd59c0f-5c1e-4364-872b-d822f90b8313,{Polish},2019-01-11,
f9b4ffc6-5562-4471-b8f1-c6c555daa09a,e24eef0f-e33d-48cc-8c93-10415aca7d76,db0087aa-8166-42c0-9b1c-e246478472b4,355e2e48-d743-4585-9174-d988c3e3792d,"{Hindi,Spanish}",2017-11-06,
bc44d057-ee8d-4a57-9106-7d30ab3bbfe7,2c5051fd-3299-4170-9fa1-f02820e104f6,fab265e9-d189-42fa-a10b-14d6bc73350a,efd62645-368b-4d01-b49f-c89776a6b733,"{Tagalog,Hindi}",2024-11-14,2024-11-28
3bbed9d1-ddec-4ada-862e-12e169dec06c,daea3bb8-c0f4-46a4-bbf8-ee3bf9be00d1,bb660474-70be-4d11-b027-94c14c0210aa,b2c52849-80ac-494d-9dfe-2f939a63a5e7,"{Russian,Japanese,Korean}",2018-01-08,
12e47650-6540-406a-bb1e-8a67d6600b0c,17c1d743-70ea-4bc2-bcb1-7dcd3d5df07e,22b12ba5-063b-4047-b00e-0bd292ff90ab,c3f25a07-5050-4f80-bd67-d60acb3356c0,"{Polish,German}",2024-08-22,
15dc2f95-f852-431a-89be-d00465896752,a995665a-00e9-4cee-9855-7884c6f21bb6,0046c18e-56be-4318-b43f-4dafb75f1763,d9c27496-5252-4983-8672-fd6e2f6dd1c3,"{English,French,Arabic}",2016-10-18,2018-11-01
6269ab26-88c9-45d2-ae20-ddc0222d3ccd,645f4673-f63e-415b-a33c-0e3e74fd1fc6,9eb2f906-a5c8-43b6-85fb-883fd863024f,3f2a4adf-963b-46f2-80f0-ddb4443b5b32,"{German,English,Arabic}",2018-04-08,
119bc20b-6b3f-4f5a-af3b-28306d983600,757f487d-9a7e-478f-a8f8-a6f8b09ba334,1fcc5a48-7a34-4f62-ab21-a6ffceffd4af,ba5ea888-5430-4ed4-b911-954a53bcd1d1,{French},2021-03-23,
b6c4fa2f-2aa3-42ec-8ab4-0deaa1236bd4,33d7d4cb-3bc5-499c-989f-0036d844fd40,26b3b309-2206-43ed-bb47-b7c09272836d,8d4a8c93-dc41-44d4-9d4b-a054b0929492,"{Chinese,Persian (Farsi)}",2020-04-04,2021-06-08
8120edcd-dfa8-4afa-af75-613f993342ab,889e9c94-8f56-4729-8d5b-a442d615b43c,723b5d84-5f3b-4338-9c42-40623450cc4b,2a565c7c-cc35-40de-ba10-b92efbe6d266,"{French,Tagalog,Spanish}",2024-02-28,
4e5ff438-0493-4a3c-927b-96398b49bd49,3f150ec4-5aca-45eb-a215-ce7536b7018c,8d22c3d8-9d3f-43b2-8fe0-1997581e2aa8,c2ad056e-2a1d-4644-a273-7282470f3097,"{Korean,Arabic,Polish}",2015-07-19,
2d0f99db-91b4-48b6-a02d-7f9ab1d47709,42ef9009-3cc5-4a21-9eb4-cbc8fb0b21d0,32d4efbd-d0f2-4f7e-bb94-927d33408b82,df742f7d-fb07-4691-a3c7-4ed6b68c1a0e,"{Tagalog,Chinese,Portuguese}",2016-06-09,
c7d81779-1cf4-4c33-aa7b-680781f813a6,1a223616-8b66-4974-9019-cc8c8003adf9,762980bc-bb2d-43d1-9d22-47f970ef7fd0,966f4ecc-5688-465a-84a5-b3a8a6885166,"{Tagalog,Vietnamese,Arabic}",2025-06-08,
beb3d273-d229-4cde-98a0-82bf0caa3413,e1d1aacd-f6ca-4a6d-9968-d7ac178641b8,4167a2b4-ae6c-4fb9-bab5-2624bb622512,d599a599-89c2-44a4-8b9d-a065c613d73a,{Korean},2024-07-17,
1f90f302-1f26-4aa2-b228-ed5107b64b83,0f941f0b-9b74-4119-8458-0676bcb66687,6739f317-4f29-443f-b3ff-8c4ebc65af44,a75ea113-a54b-40e4-a7fe-59e89db2ef16,"{Korean,Polish,English}",2022-05-15,
673d5a57-488e-4b3c-b08b-a62fbbde990e,439c2b99-cf6f-4948-9501-e3bb6da2b2b3,fc27ff11-be1b-48d1-b55c-68ceb71e2231,6c7caec5-a669-4bde-9749-8aca89969441,{English},2023-08-01,
3d45e7a0-0823-4f7c-9e69-361364d15e55,2f19dd40-1ee7-45d7-a346-7423d0d1ef19,ec4228f9-49f1-49e4-b84a-6e5ae8545963,a46c5622-9af0-4b83-8112-6f2ef10ef6e8,"{German,Chinese}",2020-09-22,
b60250ce-b4ac-4e63-b1dd-3754fe332b10,e172a9fb-1904-474f-a5ff-bb36ddcb6069,f815d865-b7de-4b2d-85a2-a746b004d362,da8f9e73-4993-4c99-82b9-18f63e0a02a7,"{German,Tagalog}",2023-07-10,
90acc260-a5b0-4216-99ce-bf327f52bb32,f0ce9fa2-f8ca-42cf-a027-a9b0323ce99d,a81dffcd-a298-42f6-98b6-089b174718cd,0a0643ab-b212-4375-912b-be992c8a5299,{English},2019-07-05,
91eda1ca-fab5-43c8-a516-dda14753c856,fb6521c5-0a6c-4232-92f0-bc0fb4a8bd16,cadeb7bb-3eb5-4e8d-91c2-a6c7649a1978,e226eed5-2213-4745-8524-a78665cf549e,"{French,Spanish,Vietnamese}",2025-03-04,
d51aed0a-fc27-4a6a-ab77-cf51e2c0c801,306138db-a9c1-4546-9bd4-279883dc443e,30f78654-a651-46cf-9535-03f998b2d5b5,d0a370b8-2000-4bd6-b36c-0a5c04eaf9b3,{Vietnamese},2022-05-06,
fc5b2365-077d-4f6f-9ef3-bc304d142c5f,3c344739-f9fe-48c4-90f6-eba0c64eb8d8,838ac34d-cd0d-4f2e-af2d-cc47149f1de4,bc141ed6-78c9-412c-af6c-48af6b44f8b3,"{Korean,German,Chinese}",2017-09-15,
735e8f1e-34e9-4c1f-88a0-211d6e1969b7,90a06d78-b00c-4521-9ac2-f414d47eb8c8,153b8ab3-d4a1-4bbd-a9b3-642845bdc20a,d211b85c-ff3e-437f-989b-3fe75c83b2ce,{English},2021-03-20,2024-03-04
77e0f56b-40c5-46b4-9f4d-43a0e8ec9fcc,46d425b5-cf16-43c3-b429-108f3414d7de,39acee34-a84b-491e-80f4-8918b88c7871,f5a0e26b-584e-4ffa-89d7-413e5950e9cb,"{Polish,Korean}",2019-11-14,2019-12-06
0fb302da-dde7-4084-b048-b0b49ed53dc5,05de49df-5bfa-4f66-9fdb-5a545bef1d2e,435bcd76-ad89-46c3-8e79-748dd4951b8c,5d44339e-23d8-4a0a-80a1-642b2ad91887,"{Spanish,Chinese}",2016-02-14,
964001b7-9c1a-4d62-ae99-c7f9e1c025cb,d56fd24c-fd8d-47ec-aca2-d26758bda011,6d105934-618c-48c7-841f-584d02ec4937,bf628b40-5aad-44f5-86a6-c5ffd1951a3b,"{Tagalog,Russian}",2022-08-02,
098efa10-4319-4ef3-8d22-d58a913d1e77,8d8bf8e5-6f86-4317-a377-e474a0304da8,be6ce2ab-302d-4d8c-b38b-b0e459328ee9,eebc6c8c-e720-4ec4-a3f1-e8636cdee167,"{Russian,Spanish,English}",2020-11-17,
eb3872a6-e476-436f-98f8-40ee14627c03,c1ccec9c-827e-44ec-9504-193d99baea84,6ae99d73-2351-4422-812c-17bdd5ccc1ac,aea23deb-d4e3-46d3-b0d2-f3ab5bc22ff6,"{French,Polish,Persian (Farsi)}",2018-12-30,
e0a324ae-b166-4ac6-a572-8a0b8b187b57,8aa4e026-d986-4068-9ed5-af8d2a988c12,f75eb4cd-d82b-4357-9680-e52fecbbf9ce,626e9ba6-5d9d-48fb-b6b7-720f1808c4e3,"{Hindi,Vietnamese,Arabic}",2018-09-01,
48210e8d-abf7-48a9-99e8-d904228ec230,0f64f1e6-cb5b-4d11-bdc4-53f667152bd5,10b635b0-596f-453e-966d-5266742161be,67f1523f-13a1-479d-8fab-97a92cf67a00,{Persian (Farsi)},2020-03-31,2024-02-12
4855f65a-7d13-4ac8-a185-f469bb35819f,0c0beaad-f027-4c21-8892-875a80e6b7b1,bbb0bd7f-04ad-47b9-a98b-4adf34565f88,890963c5-b9bd-44a5-b386-e2800898ed98,"{German,Russian}",2016-02-05,2018-07-16
878b4009-3bf0-4a6e-81c3-a70a2ce6e845,63f2cbc7-dc17-4c0b-b662-859ff560a6f9,b84170e4-5f17-4627-9e97-61669b8d11b6,1cb419ec-d2e8-4fdb-9fd6-667f6a48a0ff,{Tagalog},2016-12-08,2018-06-08
4bb065aa-ac41-4970-9bfa-7ba8281ef591,115796f2-1493-4095-b05c-a98f0d259703,5ae89c36-feaa-444c-b907-10eddaec2274,510abbeb-daa7-41e5-a00e-44d24158faa8,"{Polish,German,Russian}",2023-11-03,
ad61118c-306c-4e24-9127-5a87310f863e,fae00739-aa01-4aab-aee5-f10dfc76112a,88cb6f1f-7715-46fc-89d6-0ecc4ae0b8d6,2401fa27-24b0-4e39-8724-aa88be445e11,"{Chinese,French}",2016-12-27,
39a0ef90-1002-4d8f-9208-7a82b6a94f82,eedc5de7-3515-4229-b0aa-13bd0e753fb9,fac2072c-7d37-48bf-ab51-71b0ac21958b,2d4cb0e3-48f3-4cb8-86eb-97ac4088d4ed,"{German,English}",2021-01-22,
1462591d-0890-46e5-a77b-e585a97161b7,3da9ec31-c90a-43b3-809a-45fb70261d20,9bebe5d2-032f-4428-8042-ec93a42131b8,c75e380c-0dcc-4833-bebe-ec57b355b31d,"{Persian (Farsi),Polish}",2022-02-10,
b9f174b1-fed5-47b5-80ad-c9fc630fc347,d5b224c2-70ca-49a6-8a2a-46e01a2a05f5,b8c1cd4e-a49d-42cd-bb77-53c91d3dc3b8,23b905ed-38a6-434b-b0e6-93bcbce9f5f5,"{Portuguese,Arabic}",2021-05-23,2021-10-06
9d276918-0a0b-456f-ad54-06425b248071,20cd67c2-6a7b-444e-bbf7-2cbbb079204c,36e580f8-6c8a-4fba-9c42-0f994835374d,b9562c7e-ac62-43e2-8462-808d4a162890,{Tagalog},2021-05-13,
4d6695d6-f3f2-4d78-99d1-c82b3d394d27,3b5b12fd-8bda-4f2b-a362-c9a9060f157a,071c174a-bb4b-4e3b-b6ea-f76b50d02194,9914323d-8966-42d4-aa25-94e0368faa84,"{Russian,English,Korean}",2017-12-18,
49de3dc0-b085-4d8d-b018-bc480e4f6e16,4817608f-d3e1-47c5-b014-08f785bb3384,8021ac63-36a0-4999-83a3-f0277c324300,0d4d7c4b-f39d-4bd5-aa3d-02ff1e9ac063,{Portuguese},2025-03-06,
8ed1ea79-bc4b-434d-b4e0-f483140f12f3,7a6b5058-89eb-4885-81f6-eca41f94f374,d2bbc774-51fa-4265-9398-54aa0c600694,a314aa41-b7e0-4f31-b89b-e7c166674fa5,"{Spanish,Russian,German}",2019-02-08,
ca5b9b65-f868-47f3-8a30-8d0e4a5c720c,5c7b937d-1fea-4235-a4d1-a8bd0101d5a3,0254628d-af5e-445b-b83d-0cee3dac79da,f8ed6705-641b-46e3-bba3-9b8352c1bb57,{Portuguese},2015-11-28,2017-02-15
62a53025-0676-4c4a-be1e-52c1cf68bcfd,e8f478f0-934e-4a71-8cb1-62a82c089504,ce3412b2-9fdf-4efa-8e97-693385daa9ec,d8fd53cc-c11f-4c93-af61-7beff8d95c21,{German},2021-12-13,
42b678dd-d9c2-4ecb-8ae4-8da68a89113e,1111f06c-dd66-4079-8456-0d254ead323c,04af3336-4a5a-467f-97ce-d42db26577a0,b09d3b6f-5216-41ca-ac84-44b9aaf51b69,"{Russian,Korean}",2025-06-19,
b3f23700-8699-4b06-9897-af9346fdadad,0d7bf249-d62e-4845-a3f7-89a46c502302,a4debaa1-beb4-414f-97b4-5ce491dcba59,2da724d5-afef-46d3-9e38-6eb05ecbb70b,{English},2016-05-07,
ac74863a-ae1b-494f-ad4f-1997b61f35cf,28f41d0e-f0d1-4dd0-a539-56b73881f84b,7cac61e2-9401-4645-8c0d-6269cdd4aa8e,d69ad325-ded7-464d-b850-2adca0ff837a,"{German,Hindi,Russian}",2025-02-04,
05cc9b84-8a40-450b-b6d0-5de0ddeb771c,7760c744-c407-43b7-9b94-cef7c857845c,1a919560-5d8e-499d-8995-e94ab9211392,556e08d6-465a-4021-9e5a-e2d1f2dff88d,"{French,English}",2020-03-20,2023-05-17
cdc3b35b-9a78-4238-ba78-79b2c5ca6e82,994e320a-3e5d-430c-bc2d-930126877392,11292dc4-49c7-46de-b154-afb0619ae1dc,ce7bcf9c-9f1b-4be9-8bdc-d62bcedad1ac,"{Chinese,Russian,English}",2019-08-30,
95450e80-2303-46e4-8a10-7b7dbc341b90,b828cdf7-7ad9-4b51-8d9c-cbe671df17cb,64139688-8343-4ceb-92aa-90329bf98119,a44cee20-9c9a-45a7-93c8-412a4f420966,"{Portuguese,Polish,Hindi}",2017-01-05,
984c4be8-2116-4c65-ab29-c3a68bfbd63f,2bd19454-650b-437a-ada8-61d484748f77,19be7dc9-cf3c-47f3-8e6d-7d842e8380aa,cf01cea4-acf2-4811-b0ca-5d782c1c9a32,"{Arabic,Korean}",2021-04-29,
e1402859-65bb-4946-b71e-723b1de6fb87,b1a63acc-65ed-44d6-aaf2-561efd875108,868b4e81-4eaa-444a-bf15-3769b38e22e0,24a80725-027f-457e-bb64-fd4e0b7563dc,"{French,Vietnamese,Portuguese}",2024-11-15,2025-06-15
38f4ffbc-dba3-4914-862f-dd5a4476dadd,35ac1f7c-bc35-44ef-9b5f-151c41e100aa,57de3832-37a1-4b8b-9c77-e8c37754f8ec,8f5ca311-b063-429b-ba5b-e36acdddc346,"{Korean,Persian (Farsi),Tagalog}",2024-04-10,
4a94c1d3-acd0-4c6d-ab03-212dd63702af,bc307317-0e12-426f-aebc-9249796d9eef,5cccdf25-6bf9-4d69-9c61-ee219ea721ed,1fa528f8-846d-4cd0-9984-42e2546dfbfc,"{Vietnamese,Polish,German}",2016-01-10,
e2dcedc0-4f1a-4762-9aba-3ae5d5d66e5e,06dd25ec-f5c5-4258-b42c-e1d157f9d951,8f4b5f80-4c5c-4781-b5d3-9c5282509367,bbdd3abc-d95b-4655-adba-ac3e2753449f,"{English,Arabic,Portuguese}",2017-05-08,
116f5541-4bd1-4a54-b184-615ae245f331,68b95317-6ab4-47ca-a1e5-bbfed40266aa,8383d41e-7f94-4f4d-a0a5-576891807fd4,761a2f78-e47d-4d39-9480-54df683ccc28,"{Chinese,Arabic}",2018-06-03,
b52f0ee9-0843-4b7b-a534-43aa270dc14a,0123d3f5-99ed-443a-940f-c4e2f16c8dec,bade7549-9997-488c-b9f6-7786f6414b92,b4d6a3b7-d46c-423d-86e5-eb715c307671,"{English,Persian (Farsi),German}",2024-12-26,
