RatingID,ProviderID,RatingSourceID,RatingSourceName,RatingType,RatingValue,RatingStartDate,RatingEndDate
5dcb1802-32fe-43b7-a076-070acc5ec099,30b174e2-eb57-411a-a817-8fc70a248cff,06fa781f-5db0-4923-87da-dd8a3ee445bb,RateMDs,Peer,3.4,2022-05-06,2023-05-23
b8af8aba-8d67-4ab4-adc7-3dffd2398963,af57166e-dd85-4ecd-a3cf-8dd2d20b5164,3b064989-501b-442b-a579-3a1752266981,Internal Audit,Peer,4.5,2021-03-15,2023-04-02
f1bb38a5-4182-4d3a-9a4b-de91ebd0fc41,8a23273e-9dec-4c3f-918e-2a8b1675f479,45ccdcef-43bc-453e-a1db-bf57f3106c80,Healthgrades,Patient,3.0,2022-02-15,2022-12-09
c1650dfe-a654-4e6e-9c1b-9acabb9980da,a1cc4c25-6a0f-451f-b0cc-49268658b01f,60fbaa92-124d-4bce-b1fd-6a4c34b5a4f2,Vitals,Internal,4.0,2024-02-04,2024-05-08
83da55a8-72a2-4592-8359-6be7fbfcbce4,b9cd09ea-48c7-42a2-a02c-baed3359cd71,381234bf-7806-41af-98a1-985660cbf6f3,Vitals,Patient,1.3,2021-08-17,2024-02-29
e65b52d7-c0a3-4075-b414-242350f02c52,be2fe07e-b899-4bd6-8e7c-47d3d501e9f3,f90559f5-a5bd-4172-8a08-cdd3e3dcacac,Healthgrades,Internal,3.1,2023-10-27,2025-03-15
3faeed2b-3e61-4b93-a7e2-069ffb7fca01,9dd8be1f-2c6e-4232-aaf6-0a46a2989db9,d87a9dda-101c-47dc-b063-a122b6ad52e2,Vitals,Internal,1.8,2021-07-18,2024-04-12
8b279e2c-da24-4022-82c0-f1bc079f7c81,a1af2532-4ab6-478a-a920-2945e64f51e1,b74102ab-2069-4259-94b5-f01cbfed4a87,Healthgrades,Patient,1.3,2023-07-15,2025-05-06
c0480cf3-dc54-46b0-b6a5-b66a981b974c,3fec0236-53ba-410a-8133-b8bd3853c10a,3c150a8a-e099-42a6-939b-9a0ed17445cc,Vitals,Internal,2.1,2020-09-01,2021-05-22
a1f3487e-1530-4b52-bb9f-21005970198f,acd704e9-4243-43b9-bb8f-2b0ca75e9afb,3b976d9f-e7b8-4e64-ba7c-0e597f628610,Healthgrades,Internal,2.5,2020-10-27,2021-04-12
089504e0-175c-42a0-b8df-64438acd3f13,81313ffb-029f-4d5b-b57d-63a4da6515ba,88cb9d24-fb80-4409-b157-79eb58e8b76c,Vitals,Peer,3.0,2023-01-09,2024-06-10
14c121e3-4a90-40ae-8ee1-5726c8c5cde5,df7d7a64-a11f-4071-82d3-44b095d6ea0e,52d846c7-dd33-4b55-8c85-b10b7983e2c3,Vitals,Internal,4.5,2022-05-27,2024-08-24
d45d3aff-6da6-4f09-abdf-16993e40ca4b,807d7d39-6a5f-4dbe-b66f-60cc81acc7a4,0d7c0413-b42f-43ed-8694-9cdfdb098936,Healthgrades,Patient,3.7,2023-05-10,2025-03-23
c3273afd-94cb-47d3-9aa6-965bb52573c6,330ee266-1fd3-4926-ae3b-08f8fd8029ba,ecee8a46-ef50-4499-8c95-85096e14816f,Vitals,Peer,3.5,2021-08-05,2022-09-19
04ce8a94-c998-4654-8b22-c0dc89e577a1,68e7812d-285b-4119-a266-03e734068ce8,5855cff6-98a6-4ccc-82cb-5f7113dfdd03,RateMDs,Peer,4.7,2022-02-22,2022-06-15
13c467ac-40be-45e7-bb1d-e4ba18d5c4d0,0181dca9-7459-41e1-be30-370b25d4df09,556a1fd7-aa49-4d0e-90dc-eea2b9fca481,Internal Audit,Internal,2.7,2020-12-05,2021-02-28
552da093-3c7a-4df4-9ac5-df98d7c4bbaa,766df773-a571-416c-9b4a-bcd289261780,88c55ad9-3b00-40d7-8d3c-7eb99f6e1425,RateMDs,Peer,1.9,2022-03-02,2024-09-03
a4b286fa-0034-4e52-a67d-5f96cfa21738,6ac15777-1c96-4342-8e68-8d215a6957bc,b1d03c45-ae42-48e7-a17e-1d0e19d5d257,Healthgrades,Peer,2.7,2021-04-14,2021-07-02
8d33eb1e-fac0-443d-a9fe-3021c1d3e3f5,29c7f7e8-c7cf-4cd5-a933-3d354943fab1,f539f182-3c3f-4226-a739-0f07a928f201,Internal Audit,Peer,1.8,2021-04-10,2021-06-28
990336d3-34dc-4435-a10a-aac8894a420e,1755dbb1-0592-4b6b-be4b-185e629a9448,de2d1eac-fa4d-463e-a84c-6df44cf04444,Vitals,Patient,3.9,2021-04-23,2021-10-19
b284a5ed-4f35-4e90-afd6-d26e9fb35250,619b32d4-48ee-412b-a6e9-2d71ff418474,a0b9f6cb-e94e-4dcb-83ae-9cc41d393dcf,RateMDs,Peer,1.0,2021-11-01,2023-09-17
7286f6b6-e337-4524-a66a-16ce44b631bc,7f6f7625-bad3-463c-8ff1-c6f8cd13f838,9020d2b9-d8a0-4a7e-8bb9-d32b485a80d8,Internal Audit,Internal,2.9,2023-06-05,2025-07-03
63f880f3-08c3-48d7-be69-1e77dce6931e,4d9cef99-681a-4dc2-b5f5-4d2096e8af2e,ba6e3ffd-b4ee-40e6-9a0a-70606ad8835d,Internal Audit,Internal,1.5,2021-11-30,2022-01-29
839d3663-66db-4fce-bf25-7f6b2dee88a8,97b1229a-1e8d-4e27-a0e1-18366bedcd1f,78935550-c9f3-46d2-aa51-c8061b677db6,Healthgrades,Internal,4.0,2022-06-12,2024-08-22
6ba3b334-d25f-4453-a731-4f2538a836ca,313c1422-66e0-40cf-a241-7addb60d9ec6,da99830f-8461-4fda-9402-927563da4758,Healthgrades,Patient,3.7,2023-04-02,2025-03-01
b71f5d48-528a-4e78-8a4f-381c7b7889b6,d7504716-b8f5-454c-bc34-414ab306100c,950122d5-d78c-419e-90f4-545c5cae2691,Healthgrades,Patient,4.0,2021-01-29,2022-08-23
dd60445a-b9f0-44f0-8be8-f2b7e067a363,90f11a78-9269-476d-b314-f6ae734e4c48,5a966cad-19ae-4023-af4f-eb811937b8ad,Healthgrades,Patient,4.9,2023-05-27,2025-07-03
51a22086-206c-429b-9a72-bff7c296cafd,ccee21e8-edf5-4c3b-8007-f54a75db2363,55c9391d-27f1-4fec-b0ad-9c6aa4cb295c,Internal Audit,Patient,1.7,2020-10-29,2021-05-07
0f24fba1-47fe-4b18-b98c-3443abf7162e,c9c985c6-1f08-421f-bd36-913619774f5a,c1f23334-5ace-4879-8cac-563c81abcaf9,Internal Audit,Peer,4.8,2021-12-30,2024-03-16
565dae69-4bae-4a4a-b0a3-b54ef89f85de,f3ef80a0-b348-4f79-87fd-6c02b50dfb09,46293a13-f2db-4e2f-bb06-e926e4dfec50,RateMDs,Patient,2.8,2021-06-26,2024-02-25
74be1814-212d-43c8-8ef9-58edb6891da6,452d4cc6-cab3-4ef1-a378-ed14097bab89,749637a5-9441-447f-be57-97bc1960870e,Healthgrades,Peer,3.5,2023-09-15,2025-04-14
2b5d3e57-a824-48d2-85ba-b221a13d9674,3f0d2b2c-2d30-4d59-9c9d-fd5a9b1bb615,968eda83-2d0a-4c76-9242-b4f5d4624da6,RateMDs,Peer,2.1,2021-04-15,2022-05-24
b8bdefbd-9cf1-483a-b84d-b845f7b4ff5b,b2e394a3-3feb-4136-b7b7-059c2985449e,7a37f074-a60b-4f17-b7e8-6265dfe21b53,Healthgrades,Internal,3.1,2022-09-05,2023-02-15
01be74d4-a90f-40f5-912d-6bd7891f6457,3a042635-958a-4e56-a98c-dccfed9b35af,f5bb7c23-eb48-4e74-bda9-78aa7a836a50,Vitals,Patient,2.1,2022-06-27,2022-12-06
55ac2328-51da-4e9f-bb9e-1456d692c58b,65a01d75-1bf9-48b2-a3a1-d6789ccbe717,05109aec-4488-49bf-9cb8-73f798b3e979,Internal Audit,Internal,2.5,2022-12-04,2023-06-01
f94562f7-bda8-4b87-9fa1-0e1a5587275f,00b51dd4-de9a-4472-8c9a-e0fc18e2b710,916acaf4-0b38-4737-895d-f95a0ac5e8de,Healthgrades,Peer,1.6,2022-04-05,2022-05-26
f48e0a37-31d6-4b02-99a5-af12d8478293,70aa2267-0e2a-4b25-afd6-598821819a84,e4971881-a973-47ff-ad4a-39a94d3a32a4,Internal Audit,Peer,4.7,2021-04-03,2023-07-10
78cc2b6e-eb1e-4c81-98a6-30b0f246feca,ef118da1-fb38-4ebc-a47c-6ac58b5c75ef,021bada6-b4b8-4222-9a83-39179fa29d6d,Vitals,Peer,1.2,2022-08-31,2024-02-27
24c8413d-44fc-4334-8828-906f9c844965,a84189d3-7dec-46c2-9baf-71625d48ebea,80fd270f-fdf5-4abd-ad40-b684220ded6b,RateMDs,Patient,2.3,2022-04-10,2023-06-17
0baef1e2-e246-4409-8ff6-41d818cc5bb2,f86598f2-774f-4eeb-8cf7-3610c34f405d,48f246e5-e7ea-4428-96b0-7308f87aa362,Vitals,Patient,1.5,2022-03-12,2024-03-27
8bfba1c6-1f4a-4948-a617-89b62825d933,83980803-2287-4712-93b7-caf72b776c57,e03c01f0-80b5-485f-abfe-5bd499ae9887,Vitals,Internal,1.2,2020-09-12,2021-07-09
b57c8032-b670-4b9b-b538-c0a1e59f5af4,ccbd5c31-c4d8-45df-b42b-34c0077e3b10,20a37be3-d9cd-4bee-91d8-eee06aed086a,RateMDs,Peer,1.5,2023-03-28,2023-06-11
8d830ee0-bdbe-498f-9327-b8eba51deb11,132db53e-3805-4078-b459-a35a82872ae1,f47d0a64-ae0e-41d7-be55-d525965364e2,Internal Audit,Peer,4.4,2023-07-28,2025-06-29
b0a89b6e-6b3a-4e79-bd41-14217c441b80,bd565e9f-8b1a-4688-9984-aa63e24dd814,75891ac7-3577-43f3-9bab-0e6f782f99c9,Internal Audit,Patient,4.4,2023-11-10,2025-03-14
1e8382d0-a719-4b82-b406-b38d5f0f1991,80c9e31a-171e-409e-bcb9-23b23e770229,50fa3e75-5d80-443f-b943-a42af6124fcd,Internal Audit,Patient,1.8,2021-01-03,2022-07-29
6aa4ad6b-7e6d-4184-ac11-4e17be51f950,c6c27b32-3123-4ac3-b3bb-4b15e5940232,bf70914e-002d-4c1b-a2d9-1ae16ba1b889,Vitals,Peer,2.4,2024-07-01,2024-10-12
f41e5b42-20e3-42a8-a90d-ecf16f8c7d4e,50e4de8d-64f8-404c-87c7-10dc7f0a7a78,df3c297d-12eb-48d4-b196-f7614e4bb44e,Vitals,Patient,4.5,2021-03-24,2023-06-22
6a587f85-0016-4c45-b00d-950097e78290,d821dc49-e741-4845-a3fc-5d621d1f1887,f37b945d-6ee0-455e-9e1d-cc1966e9b01e,RateMDs,Internal,3.9,2020-09-25,2021-10-02
94ceae6e-375a-4380-a743-db479f7a85ac,46bbd0d3-d989-4699-b098-315b59cab363,44712695-9ac7-436f-9870-f7ed95056ce0,Internal Audit,Patient,2.0,2020-09-15,2021-08-29
584bef79-9591-4ed7-a288-7e6096afdf23,ac128d96-37b6-49f6-bbab-307e1258e395,4ed172f3-7960-4992-bc87-25db4003aca4,Internal Audit,Patient,2.9,2023-05-03,2024-08-11
ab346b69-c371-4a16-b60f-68080456436b,57d55774-be94-442f-aba6-e4975f27a9cd,86d982ec-a504-4839-beb2-d8e8640a3ca3,Healthgrades,Peer,1.3,2021-01-10,2021-05-29
e2b5eb38-db6a-4962-ae35-a51ab74d6380,7859239b-8a96-4e30-8e4f-06add7e7ab54,8f2d9f5e-5146-49f6-a303-0f9fce6b2fde,Internal Audit,Internal,4.9,2022-08-18,2022-10-01
e3d2131d-0519-4a4c-91c5-1b688cc34785,8fe890be-7d7d-40ee-8f12-5ccffaaaeef0,967cad1c-e4b0-4fe6-8482-55faaab50823,Vitals,Internal,2.3,2020-11-05,2022-05-17
cc2dcd6c-134a-4aec-800d-d79d009f1a45,f4057837-ba6c-4944-b550-7fb35c416043,b28dcceb-e36b-4737-be9d-e20c3eb36482,Healthgrades,Internal,1.8,2020-11-18,2022-03-20
6aa0a012-f9fd-44b4-9ca0-9dc2c321ecef,0dc127c7-8df9-4fd0-bccb-e2259efd7bb8,5c47b8e4-7f45-4202-a7a9-39ff0242e54f,Internal Audit,Patient,3.2,2024-03-11,2025-07-03
deb71c13-81fb-47b6-9044-abad9cf333c8,06b86f84-c3fb-417f-8516-370bf0e92795,c6fcecc1-3ff6-4a3e-bf41-74e4e14e0658,Internal Audit,Internal,4.9,2022-05-05,2024-08-13
463916b4-8bf9-49ee-b78c-c0f2d93d414f,569caa97-10c1-4c78-aaaa-3e5dc5840436,eaa60179-7b98-4e9c-90de-1009cefe5bf2,Vitals,Patient,3.3,2024-05-11,2024-09-26
282d3f14-9bcf-4d84-8579-8194bd61a80a,79029604-488b-4f10-8097-7e50c5b54246,32a4f4a1-95b2-4345-bbbe-a6fb5f7f3795,Vitals,Peer,3.1,2023-11-11,2025-02-08
1fce07d4-d1ad-4f21-b257-348e0af83777,0c6c94b9-1425-4fb9-a99e-e3d936cfb06d,646f93dc-ffe8-439a-86f6-cb269bc480c8,Healthgrades,Patient,4.5,2021-03-07,2023-09-19
c4dc1f67-5da8-4326-af31-6e81a8947f95,d756090e-a7eb-49b8-bcd5-b59882eadd79,9dc55c3b-9708-4f02-9c8e-b61e7af23ecd,Healthgrades,Peer,2.6,2022-09-14,2024-03-10
218ec39d-149e-4677-a511-ea49c56642a0,38e5fb42-7450-46a6-9751-f31f947d4cf8,6909863e-3ef6-486e-82d2-8e240a5d4994,Healthgrades,Patient,4.7,2020-11-30,2021-11-17
73ef519f-97b8-42bc-883f-2231eb8395fb,6be156a5-705e-4f37-ac65-ffa98cd01395,54a6e0b8-2af6-434c-aecd-11082313efbd,RateMDs,Patient,1.8,2024-03-13,2025-07-03
28b08c5a-73bf-4af2-83e5-0fba08c9a0db,2f8a50e4-2669-487a-b19d-858cfe1eebda,478b2c4e-e3df-4b95-a7ba-4b915dce5cdd,RateMDs,Patient,2.4,2021-02-25,2021-12-26
b9b5f1c4-293a-46a5-9753-44b9a392993a,04284a38-8bc9-498e-8b84-6539f55f3b14,13b15d74-1062-42ef-86b7-3cb4027a4ebb,Internal Audit,Patient,1.0,2023-04-03,2023-10-22
51c01e1d-b4b9-429b-9528-d254df18c739,ac4eff7b-e813-4da4-9295-6cc1b1d05868,6ec71302-0f73-44f0-8ac8-4b9e7132349a,Healthgrades,Peer,4.3,2022-01-25,2022-09-23
9b6870d2-37e7-49b4-9559-09214c3e50cd,2cc33f86-b1d6-48f2-9d40-97eaee3b2087,45640546-4f59-4e48-95fc-95ce431cfb40,Healthgrades,Internal,3.6,2024-06-12,2025-07-03
6b467ba5-10fa-458f-9268-eb150387b35e,781f50e1-4b76-41d3-9e69-cdabe0d09cba,a811e40a-ab1e-4b58-a5f9-d92b93efa538,RateMDs,Patient,2.5,2021-11-25,2024-03-03
1279582b-01d8-43db-b9d1-ea3c68fbcf7e,d8594228-90d3-4697-96b2-49517a810830,6534fb09-a1ee-4084-9dd9-769df0604d82,Vitals,Peer,2.1,2021-03-24,2023-08-26
4051bfa0-d1ec-40a7-a81e-656e7eed48df,3d08402f-779d-4f29-873f-93b498170693,22281044-238e-4df4-929f-0c6d4dc37c3b,Vitals,Peer,2.5,2022-02-13,2023-07-06
dcbb542b-8e43-47d5-85fe-6ee15bc0c9ee,7fea9e1d-a39c-4303-97d2-fb14542c89ae,bd653a97-4c06-44ff-a8f9-49e670378843,RateMDs,Internal,2.2,2024-02-04,2024-12-24
8135fed4-f39c-496d-a219-de531f7dfdfc,bfa872b3-85f0-46ae-a1cf-aa9951a5d57a,3a1e632f-e459-4f32-94b6-c9c0cb42d84a,Healthgrades,Peer,4.4,2020-08-20,2022-05-12
b11d2840-d6c4-4fd4-91e1-48fa2dee8552,25673943-b898-412f-9bb3-05eea9753234,0607fa1b-5441-4147-8d2a-65d157f2fd81,Healthgrades,Patient,4.9,2020-09-02,2022-11-27
5c6f95d6-af49-44b3-92a1-556bca9dac3e,ae532074-bff8-4ec6-815f-400ae79071df,79c69b62-d1aa-4d37-bb81-813fd147ba7d,Healthgrades,Peer,2.5,2021-03-09,2022-10-22
81253353-72a9-4f30-bc45-adb93afefff3,31cdce04-dcd9-4568-b87d-fa0b33e0e231,0d2201d6-4ed4-4994-83c4-b9831fcd7e6c,RateMDs,Peer,3.5,2020-10-28,2020-12-31
cdcef238-bb71-4914-9b41-9302322b817f,a212284c-e37c-4154-8713-d69d292d2898,df1dd7fe-5e7b-42d6-a487-12bedab80a9e,Vitals,Patient,1.5,2021-09-12,2022-11-01
85c90d8c-4f12-4994-8c65-903c3332c7a8,41e2745c-4447-47fc-aa17-1b9023c1d60f,187c8c9f-3f7d-409d-82eb-2ba6023b5ddc,Healthgrades,Internal,1.9,2023-05-11,2024-12-22
35103e73-50a4-47d4-89f0-695434cb344a,b1c6a166-89d6-46c8-86c2-be0c918f4b34,50b0ca64-e5d3-41a6-b58c-0327be4ca42a,Vitals,Patient,3.8,2020-09-18,2022-03-21
db45fbf7-12d8-4ee1-ace0-962f29ddaa1e,ed4fcd8f-4891-4cc7-af55-bff7fdfe1b40,7a698d12-3b9c-4bd6-ac74-5a689b2aef38,Healthgrades,Patient,4.4,2022-01-18,2024-06-24
31f0baa5-9eb8-49fe-8b2c-9a9788ae41b5,99475b98-59d4-4435-a207-18509edacb27,b40d7b04-734a-4991-88fc-acee4be4ff51,Internal Audit,Peer,4.3,2022-01-19,2024-03-10
5c2e32e6-0341-47d8-a512-f530ee3b1a6f,60190afc-1b3f-4718-b71e-cd3b6f37cb2e,3fe60b05-3c25-4aa9-af50-7a3aaa11af8d,RateMDs,Patient,1.9,2023-07-21,2025-05-16
8a26c542-edf2-4bd2-82a3-4f91e1ed759b,59f9bfea-bda8-4861-bb10-e46c42817843,6487f03e-9403-4be6-b05b-c603baa26d71,Vitals,Internal,3.2,2020-12-21,2022-01-01
d089e46c-b42b-4480-bdb7-4503c70d11ba,e85690a7-19fb-43b5-9b94-3a8de65c25b5,0851a08a-c7e7-4056-925e-e746f105a64e,Internal Audit,Peer,2.8,2024-02-18,2025-02-16
8609fd19-bc36-4421-a6de-a7f88365876d,fb1c9b21-5587-46b2-8918-826d9d44bcec,bf3c78a6-84ad-41e8-b009-c65edcbba709,Internal Audit,Internal,1.9,2024-03-17,2024-09-02
b23484fa-063b-4984-b517-8c48302176f0,b99d6a86-56cc-4d00-89b2-1d61def96bca,2323025f-bf95-438e-a829-e4b95d2e503f,Vitals,Peer,2.3,2021-03-22,2023-10-17
0ce5aa42-f59f-4e7c-8dcd-9575fc09a5ea,81091ccd-a96b-43f3-92aa-598448f2fdab,371564a5-d537-4bb5-af1d-8a0f32983536,Healthgrades,Patient,1.9,2023-01-13,2024-06-09
1dd4d5fb-fd77-4b31-95a0-d3b92be5ed17,edbc6a3e-db80-4b71-adb5-d679a8364dd8,3d76ae94-bf8b-4010-93f2-60712392b147,Internal Audit,Internal,1.6,2023-05-17,2024-11-28
1e72d0f9-d965-4068-82fa-d1c072888794,216bff09-28e4-42e1-9b18-56ccc8c163a1,200ee79c-8862-4e70-8be0-b64c3e3e2238,RateMDs,Patient,1.5,2023-03-24,2023-07-31
c214f1e0-4e77-4cea-b123-7f9bb495afbf,e2023c8e-bfe3-4ccc-89f4-b42d0f61bdd7,b8e04a2c-41bd-4cca-ac82-6e916b6a7946,Healthgrades,Patient,2.3,2022-08-15,2023-03-22
69a909e8-a02a-433b-82a8-1c97be0b1fa7,499e4497-1f48-475a-9179-b8797d1699ae,16e8694b-7ef9-48c4-bdb4-3e3c73274188,Vitals,Internal,2.3,2021-11-11,2023-02-05
ebf519bf-daae-4c11-9366-2eef8a36f247,7e0e5907-0bac-4707-b6e9-6e577849df0c,62f53b56-feda-4318-8eb9-c0e4db31ccd6,RateMDs,Internal,4.6,2021-11-26,2022-06-23
6c210e3c-a193-457f-9f61-9a43d7c8d53a,53102b36-5c31-4325-b636-6ac0f737152a,7bf44dbe-ceab-4a39-b9e9-2e81fe792f82,Healthgrades,Patient,3.6,2024-03-05,2024-08-02
48606fd7-2e94-4f5e-b135-c171ca6f2acf,664f864e-ed62-4a59-86bd-7ceb0555fff0,fee52174-6de8-44b7-8630-aa7e62a6d282,Healthgrades,Internal,4.0,2022-12-08,2025-02-23
a99ca64b-017d-4212-8686-65529f9a1da5,ef36c8e6-2e4e-42c6-ab9b-c64d55bdbc14,94c35d9f-1fc9-41a9-806b-f71ec46a1709,Healthgrades,Internal,2.7,2021-01-06,2022-09-18
a2cab76d-94b5-4f52-ab84-f752800cc930,88d987b9-93b3-451e-8ca4-8bcf5ca295f7,46986bcd-ebed-4f28-9eb0-8642b8c82718,Internal Audit,Patient,4.2,2023-07-13,2025-07-03
525f3705-1122-4324-941f-87aa30690f0e,e7e7af97-a1f5-4118-ad9b-d4806c734aa7,a0456afb-0c49-4aff-b56a-df98072a9211,Vitals,Patient,3.7,2023-02-17,2024-12-04
f77f2627-08d7-4917-a385-9fa9575ab3b3,ffbd2694-8f32-4fb1-867e-316e8d860bad,6c61fa97-7b98-4e63-ac4c-2f1cf7f00958,Vitals,Internal,4.1,2021-07-23,2022-04-27
1846b203-3513-4e1a-8e53-136767e37440,ac7ec57c-ff93-4dbb-b6f4-0093f687f223,101f0be0-02b8-4101-8c4c-51f87561ab22,Vitals,Internal,1.9,2022-03-04,2022-04-08
55e07823-c4d5-429f-9758-99bec3534c17,2a479696-be85-4de1-a6bd-40f08977595f,0eda993a-66ed-4014-8de1-90426ae306a1,RateMDs,Peer,2.9,2024-04-04,2025-07-03
ff102866-be76-4e3a-9938-0bf54089fd67,aacc1aa5-6189-4a22-8ab5-203a12277605,790d8d06-b001-47ec-83b9-b298c0dafd54,Healthgrades,Internal,2.9,2022-05-08,2024-03-01
aa0870b5-c0ff-4579-b11d-2949875ee891,6f9fa6dd-5290-4281-82de-2e639b35e261,91008d0a-b11a-471a-a94c-78f80e0470cd,RateMDs,Patient,3.4,2021-06-18,2022-09-02
cc4222d9-d79d-4db9-a655-584bab3b7f6c,1a9bc050-e79d-4b58-9def-125b2849a775,6386721f-7f81-4b23-bdfe-96f0916ee87c,Vitals,Internal,1.7,2021-01-20,2022-03-21
10a424ad-7d6b-43ce-a577-36886dd85926,48a9b9f9-2216-4162-9759-581259fce609,bbd1d126-e468-463a-ae20-115e187f02f4,Healthgrades,Internal,3.7,2020-09-22,2022-12-29
f8226a4e-df45-449d-94bf-35e4fbb29779,0c3c02bc-3631-4452-bf64-14bcbd05eb44,207d0ef5-d07c-4b25-9af5-337d0e1e896d,Vitals,Patient,1.1,2023-02-23,2025-07-03
6cc8c3ce-b859-4624-a501-6c6863457e92,451b7bb5-e174-41b6-8bc1-8d756b37cd18,126f7c1d-95f7-41ea-a302-a82f07c4924b,Internal Audit,Peer,2.7,2024-02-06,2025-03-27
f9fa8aa4-92f0-47ba-96ad-bb6790a2ba03,2bdb7854-fc7d-4ab4-ad95-a339a6f0f725,e5e1faa5-702b-44a5-8b4f-dabb59361b1c,RateMDs,Patient,4.2,2021-07-05,2022-12-28
40e4d52a-5445-4d59-8de8-db801d284b4f,2c0595e6-ce8d-46f8-8f99-1e7ebcb0a45b,66a7d8fa-3322-46e1-9123-c2ce72e60190,Vitals,Peer,1.8,2022-05-09,2022-08-15
6a834721-d538-434a-9fd4-0924d7a9ade5,f1453470-86ac-411d-ad4c-0dead3a6c8b3,267a3beb-5dcc-4ac6-a989-8b5644151f9c,Internal Audit,Peer,2.3,2021-12-23,2022-08-31
fb818b9a-4a92-4b50-a685-dbcaad792674,da0a1476-4493-4dd4-a813-8e603214ffc7,64c2525f-8dfe-4084-8bc0-4dfe7b472bef,RateMDs,Patient,1.8,2022-11-24,2025-07-03
d42b95f8-da87-45df-a20e-71502c2f13c7,4c808583-b177-4604-80d9-557642afabd5,de39ff33-3f4f-4c8e-b65c-7f9f665f781b,RateMDs,Peer,2.9,2020-07-25,2022-04-26
1709571b-635e-4285-bbf3-9d93b5440763,3a4bf7fd-cfe4-4dd7-85f8-ae863a22bf61,99780de5-948d-41af-ad48-b5c7807504b0,RateMDs,Patient,4.4,2022-02-27,2024-08-12
03c52ccf-51a7-4bce-9b2d-36c537818264,3cfbd681-e86a-4ffe-bdda-b39250f3b632,d2e34021-f7b8-4202-9ba1-599c5f8bce2a,Internal Audit,Patient,3.9,2023-02-03,2025-07-03
2ce930f8-052c-4759-9d37-d366a1931d29,327ab437-05bc-41ef-b871-7ab251a7bf93,ad51ef2e-90eb-4866-a9a5-fd180d41a2a7,Internal Audit,Internal,4.5,2022-10-25,2024-12-21
d1ce2d87-108f-4133-bea9-e16b12026f88,7d98a02d-bb26-4792-adb9-fbe7e067ae26,ec34c5c8-61de-44d6-bb7e-ffb0ad22cc18,Healthgrades,Patient,4.2,2021-10-25,2022-09-28
7bc8e446-a37b-46ad-900d-845a8521e31a,3f6c4fde-39bf-443e-ad71-c03cdf44556e,0b8f3eda-7656-4ffe-8e9e-3e412322f134,Internal Audit,Internal,3.3,2021-01-30,2022-05-11
0cae9a9b-f3d7-4940-b302-02b387808c39,8c4a547c-45c7-4709-8b0d-e8eb2ad1c6ff,77dc5973-0468-4e68-ab97-15d51bf6628c,RateMDs,Internal,1.6,2022-10-21,2023-06-16
686a7465-809f-4277-b69c-d1727541190b,124a6cc1-cec6-4653-a066-169a500f44b7,c051a1e5-58fe-4abc-bea2-e145f102d737,Vitals,Peer,1.4,2022-03-30,2022-07-16
854e5ca0-3182-40e2-9e78-d21efffb7d05,f1ec3329-e8ec-4ba5-be12-e43ff2e37091,3d856819-d6e9-4cf9-8000-d7d85359d540,Internal Audit,Patient,3.8,2022-09-05,2025-01-28
1ca246fa-5cb2-4abf-a4b5-19ec91a11b50,cdfdde6c-86fa-419b-9a9e-43095f0598c3,b16218f9-314d-400b-8a78-5e36eb1c8059,RateMDs,Internal,1.9,2021-09-29,2021-11-10
e9694067-5ee1-4497-a915-95fcb9bf0874,4ebfd6cf-51ed-41d8-8228-4f1732de99fb,d06e14fe-8c66-4154-a578-b1242f9e2a4a,RateMDs,Peer,3.5,2022-03-06,2022-12-10
f9b759e7-3f2b-4399-98a0-9c90cf6c53d1,f07c3cab-62b3-4950-92df-848611a6fb1b,425cb4df-be2b-451a-a230-4089b37b704f,RateMDs,Patient,1.8,2021-06-09,2022-09-05
6b66ce8b-ec90-4c0c-8549-cf6a1b7eadb2,d45d3fdd-482e-4820-a40a-bfb038d01cce,2f1e1ac2-eef4-4974-8e19-907aa48389a5,RateMDs,Internal,3.6,2022-06-11,2023-06-03
04caa398-6ec0-4946-9499-9ec0475db2dc,5c69dd1e-eef3-4e9d-b7c9-42a777009a3e,8e62fd8a-297c-4b6c-b57e-28a28a338ba9,Vitals,Internal,1.7,2023-09-11,2025-07-03
12597bc9-bdf3-44bb-bb71-bbae7041f111,d21786ea-f3cc-433b-93a5-f2e2c8811dad,cfcba8b4-1ac1-4dde-acc4-b3c7cd82aae4,Internal Audit,Internal,1.9,2023-01-07,2023-08-07
bc88523f-79f9-4a29-b5f3-7b43d2c9f132,8704c12c-d030-4e63-8403-255634fa9cf4,38d6da4c-a967-4377-aadd-b0dd66a36e81,Internal Audit,Internal,1.6,2021-08-06,2023-01-31
1891f316-6ccb-4057-a58e-fb6d0ed8436c,13fe8a3b-b710-448a-a4dd-979b3cc0ed43,8e5d2a1a-5a9a-41da-a3b6-16b846f2def7,Vitals,Peer,1.7,2022-06-12,2023-10-28
500df1d7-2dd7-4857-a7d5-d4f2894d29b9,62d9db00-57d3-452b-acad-52d7681229e6,895c4829-c95d-4fe6-8cb5-c932dd5eaf05,RateMDs,Internal,2.5,2022-08-26,2024-09-06
373c5aca-eba4-488a-aaae-8f45ab7947ad,bafa8513-2925-42aa-8a1b-8416f8ddbeb0,5328f228-b12a-459b-a2b9-1be6b60cb78c,Healthgrades,Internal,4.3,2022-01-18,2022-03-11
