ProviderLocationID,ProviderID,ProviderAvailabilityDayOfWeek,ProviderAvailabilityStartTime,ProviderAvailabilityEndTime
2738ecc4-387f-49fa-b49d-2e80c13c5fa9,c0a0b019-50c9-4ff9-8cb7-c7848eeadac0,"{Mon,Tue,Thu,Fri}",9:00 AM,4:45 PM
56451ac5-6343-4ff5-9dad-7b7e6bafcc4e,fc7001f9-c4ee-47ff-91ef-c4ac024ecc37,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,5:45 PM
2f94044d-6e94-4c84-a98d-c1d72bf3dfae,1b8558b4-dcd4-4646-a1f9-71d523abcc5e,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:30 PM
dd393360-b55c-4d8b-8087-5fc437481105,1b7b0da0-aaae-43a8-b8db-8b3f464a4800,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:15 PM
f50d2183-79d5-485f-8c39-9f8ca03e4dd4,552cda67-8fe4-49e8-87a3-4f9247773d68,"{Mon,Wed,Fri}",9:00 AM,4:45 PM
7c1232aa-be0b-45bd-94bf-eb3a243f84b1,5b087306-618a-4e36-bdf1-11556f9dc52a,"{Tue,Thu,Fri}",9:00 AM,5:00 PM
5a2c5560-bc39-4e51-a892-fcbe05a2cbee,570a751d-ba73-405a-b555-5ddf815fd981,"{Thu,Fri,Sat}",9:00 AM,5:00 PM
354a7a4c-99a9-4290-8e5e-2c6d00a88214,dd41558f-45b0-4966-baca-f2d8aa7e7f08,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:30 PM
16c0cc8e-b0de-428d-a876-d4cf2bd65b7d,5cbbe739-3793-40f2-890c-c7ffce532c13,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,6:30 PM
73b98664-6720-43cf-b503-79f1c539001b,46401301-cb16-4ca1-99b0-6d930dd83ff5,"{Mon,Wed,Fri,Sat}",9:00 AM,4:15 PM
41634c82-1c14-4e15-a442-108f5cfb5675,6243845d-8dc4-42f0-b748-e0559a8099df,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:00 PM
e3167046-85ed-4ae3-a0ee-a6b7939169e4,08671658-0170-4504-b8fc-6676b27bcb31,"{Mon,Wed,Sat}",9:00 AM,5:00 PM
42bb4762-2b95-4c01-bac3-737ac71bf001,a849f352-cc7e-45e2-b1e6-d4d79598f152,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:30 PM
341469ea-4184-4f5b-bed2-27cd617244f4,bb46d4a7-f42d-4680-a1ad-21069c95e1a3,"{Tue,Fri,Sat}",9:00 AM,4:15 PM
87d9547a-095d-4006-bf12-540f11cc6aca,1a7959d5-1766-4972-a45c-ec8f706bb46e,"{Wed,Thu,Fri,Sat}",9:00 AM,4:30 PM
ccea73ca-cd50-40bd-a4ad-08d5aa2ef3ff,34502611-3638-4b04-89e5-8348aa52a060,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,6:30 PM
37b06f71-2a14-4a88-b738-b906172d214a,05d2e2cf-955d-4719-b773-4d18b46c3c14,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
705b07c1-764c-4ccc-8172-5816dcbf5f36,96968c56-4a44-4af7-bae1-aa83d5158c70,"{Tue,Wed,Fri,Sat}",9:00 AM,4:00 PM
b2a86ac3-0dae-40fe-ad1d-ef45cbfeeb5d,1c44af66-fe37-4967-993b-f67baebc3b98,"{Tue,Wed,Sat}",9:00 AM,6:15 PM
32dfdc25-31b9-4ad2-9a56-45aabf3db0c7,fe92e654-62da-43f3-968c-ed084ce6332e,"{Mon,Wed,Thu}",9:00 AM,5:15 PM
ab1e6f08-9805-41ca-89b8-ad11d2f54a3a,7f766485-7300-42df-a181-597a04f57d40,"{Mon,Wed,Thu,Fri}",9:00 AM,4:30 PM
5e896e25-7296-49d2-8f16-a7a243cc2284,c7f9eb44-592b-4f09-b9c9-ca440d6cd44b,"{Tue,Wed,Fri}",9:00 AM,5:30 PM
cb198b04-963f-4813-9ded-aff2aa38940b,8d15cc7b-f630-47bd-b155-8ab0773447f3,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:15 PM
6c023465-cbfc-426f-9f35-9756c0622b02,2861523c-9f54-4ca0-b771-f0623871dcaf,"{Mon,Thu,Sat}",9:00 AM,5:00 PM
bac04a55-0a1b-4741-aadd-6c19b83c42b7,78b8db7b-7d72-4148-a2ad-7ff8b982dae3,"{Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
39fbd66d-d5af-40e5-aa00-51e668863b00,f4ea25f7-2e51-4e06-8c06-e3ca6b79119c,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
430045e6-3fab-406a-a2e2-910f11726697,2e111802-3873-4e79-9102-2f51d30183b4,"{Mon,Tue,Sat}",9:00 AM,6:00 PM
0ba20f1c-91c3-4e49-ae18-073e9510c145,290289ab-4e65-4069-a557-db43e9d179df,"{Mon,Wed,Thu,Sat}",9:00 AM,6:30 PM
c2bda466-2e1b-4fa2-b031-00b8093d855d,d40d9982-0faf-4af3-b60b-3673c110379e,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,6:15 PM
67608d80-a99c-452d-aac8-9aea12903415,ba77d104-1b06-42d5-aa80-2627f839d4ce,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:30 PM
1dd6f535-8c49-439d-ae87-077e449ec611,107fdda5-1f98-480d-9318-f98233d523d5,"{Mon,Wed,Thu,Fri}",9:00 AM,6:30 PM
3f895882-5ba2-4ea7-8f52-2d8a58b8bba4,cac7f78b-b383-4816-a7dd-70024b64eed1,"{Mon,Tue,Wed}",9:00 AM,4:00 PM
6b9c19d0-b4b4-480d-9193-18b89f0c422a,3dd0c20a-6317-4c41-95be-0803b535f953,"{Tue,Wed,Thu}",9:00 AM,4:30 PM
e3d2c116-af0e-45cd-b2bb-2a23b9c30e4c,82bd6c4b-93f6-4162-bf8b-ef57c68a13f5,"{Tue,Wed,Fri}",9:00 AM,6:30 PM
e8ff1be7-ba59-494c-94bf-b5d76c8d75e9,ed6bf9e7-71db-4333-9336-afa1dc56c440,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
8361a26e-d838-485c-b90e-83602d6683b9,9a4bc72f-d9f7-4203-a5f7-9c7790c9b5dc,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:45 PM
78ccac46-632d-4546-8de3-532698dc4097,be5ae2fa-df2b-4c19-a0bd-336146e67385,"{Mon,Thu,Fri}",9:00 AM,6:30 PM
b9e98424-793b-491e-8c61-cf0c41953b88,ab2e3be9-9e91-4dc2-aae3-0f30ec5d9043,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:45 PM
6e84f38f-3f09-4435-9384-973bac638bf8,36d49fd4-8d88-435b-969c-f0f5a458b285,"{Wed,Fri,Sat}",9:00 AM,5:15 PM
f04400d1-8bca-461e-af3e-6220768ecb90,647aa672-0691-4f0b-8fd2-2156432b51a3,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:00 PM
6300e2db-cf8e-4742-8da3-70837616d611,91700249-5c0a-4a88-b382-4326344bb053,"{Mon,Wed,Thu,Sat}",9:00 AM,5:15 PM
341d514d-929b-4d88-8236-dc0505da3ed0,6c984392-e506-4e98-a65b-9ce42fcbe7b0,"{Mon,Wed,Thu,Sat}",9:00 AM,5:30 PM
cdd797fc-eaab-4db2-8e73-29a8b530bdeb,7c8cd2cb-0905-4842-9c6e-7c9b9392ab59,"{Mon,Thu,Fri}",9:00 AM,6:15 PM
c5cb9e64-3f47-46a0-8d22-b9ec5f49a994,ccfc8f52-8b99-4b86-b4ce-cc2a25ef49f0,"{Wed,Thu,Sat}",9:00 AM,4:45 PM
3e945d69-baad-4865-a28f-344f6ba36963,43ea0736-8f66-4bed-9821-e3f0cd17e7a5,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
57f60d2a-5110-41ed-b915-0e640c7ddfbf,9f9a5f0a-c3c9-4ac0-ad41-6d0f36322a6d,"{Tue,Thu,Sat}",9:00 AM,5:00 PM
e2f6941b-0685-4b5c-9a81-93bf78efb5d9,cf6843dc-6464-429b-b2dc-ce2b357bc1f9,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
5e188422-c4c9-4ad6-a02a-ce26ffaa903c,da2b292d-57ae-48bd-aa75-bad17a351cde,"{Mon,Tue,Thu}",9:00 AM,5:00 PM
8b0921d6-f201-4576-8403-cb61a8226259,af2dccc8-1846-4210-9c13-e8a50362e2a8,"{Mon,Tue,Wed}",9:00 AM,6:15 PM
01451b97-a555-4da2-828d-8b167651b965,88b9d421-b29c-44f2-ad77-8bb63b5bd951,"{Mon,Wed,Thu,Fri}",9:00 AM,4:00 PM
ffe2e08e-2507-4368-a6b9-9debf2f267c9,629b44e3-0b5b-44e1-acbe-f1f10f72d064,"{Tue,Wed,Thu,Sat}",9:00 AM,6:15 PM
61e08d2b-8db2-40a4-9845-dc54958a2e73,dd42ca27-8fbe-4db8-a9b3-7ff45bcb8763,"{Thu,Fri,Sat}",9:00 AM,4:15 PM
654b9d61-d97e-4056-8b23-9d640c8a2067,e0ee89de-9353-4c22-8817-2e3d64569c2a,"{Mon,Thu,Fri}",9:00 AM,6:45 PM
05decee4-daf4-4ab8-a112-2849bb1dbaf1,3203aea4-5137-4f1f-b5be-f3e6f6717ddb,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:00 PM
201b8708-8bfa-48ab-9e58-e3792187eab8,f0222be4-30af-4e14-9589-43695890e13e,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:15 PM
3d5efb23-65f8-4c4c-bed7-17c3b7bd1a2a,2ed2ea14-b3c9-43b6-8c1a-8e7a6d9bd4bb,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:45 PM
676161d4-cd69-4f87-8805-a3f8f8e15d65,b9096dc3-deaf-4a02-b094-cbe43837e5e1,"{Tue,Thu,Sat}",9:00 AM,5:30 PM
6df30114-a321-43d1-9714-ae048ab718f6,99ce7eb1-6185-4157-9ada-005c35d70571,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:30 PM
71a2365f-1dc2-4555-84a0-2f3476c4a5ec,67941ba7-d0c1-475a-a4d3-d4c39106e139,"{Mon,Tue,Wed,Fri}",9:00 AM,4:00 PM
67e64d6c-8b06-482b-85b3-08cc6d579c37,0be9450b-9271-4eed-ad82-e625fe58cce1,"{Tue,Wed,Fri}",9:00 AM,5:45 PM
2d2dfc98-9063-41d2-ab0b-b8a6d6f23861,60f3dfef-5853-4e17-9305-0f97e2dad15f,"{Mon,Wed,Thu,Fri}",9:00 AM,4:45 PM
f429e998-a4ff-414e-b9c1-54d79bf90fc1,b675c53a-02b2-4d89-a97a-8fb57c9c71c8,"{Mon,Tue,Wed,Fri}",9:00 AM,5:00 PM
b78237ae-35a4-407e-a74a-543748402d61,9db1c137-3fb1-4dbe-a2ff-587dde72ec2d,"{Mon,Tue,Thu,Fri}",9:00 AM,5:00 PM
394ee0bf-cf16-40e2-9725-fe4b25c6c439,3070a028-1e05-47e8-ab2e-d72b1d9e5b19,"{Wed,Fri,Sat}",9:00 AM,5:30 PM
07fa99a5-91b9-4505-a1b8-7dbab1f1a67f,278fcf8a-0b6d-4f4c-b8a1-b168685e91dc,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:00 PM
c00ab89c-7553-4a9e-9765-e5d54947074c,fdc6e11a-100c-438c-a373-6487fe0d73a5,"{Mon,Thu,Sat}",9:00 AM,5:30 PM
803a5769-d74d-4094-84f8-a9d41db3a05d,adb11636-1fbc-4fff-81e2-5d74e5847317,"{Mon,Wed,Thu,Sat}",9:00 AM,5:15 PM
6ec905f4-c557-4552-a8d4-03415c8ac24d,beaaf5f1-e684-48e2-bc6d-f2f5fc9ecd63,"{Tue,Thu,Fri,Sat}",9:00 AM,4:15 PM
2acb4034-6ce1-40d9-a57f-8788ea1fdf0e,cfb4a9b6-b151-4449-94d6-66fee16e3745,"{Mon,Tue,Wed,Thu}",9:00 AM,5:30 PM
96395fc5-73af-492d-bc66-37e1194639b5,75f300b9-c9ab-4c7a-a0af-62db3e13755e,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:30 PM
60be933f-01e0-4963-84ea-d50c3b13c8c1,2406166b-3f47-42c6-aee8-d116db3d4a01,"{Mon,Fri,Sat}",9:00 AM,4:00 PM
8c6d20d6-83d9-49ed-ae56-26ea26a451f7,49e19370-35f0-487f-8251-6021b1f48daa,"{Mon,Tue,Fri,Sat}",9:00 AM,4:15 PM
aa9cf319-2161-403b-8a34-3c4cab374447,8f2defeb-f8e8-42e0-892a-187385d523a7,"{Mon,Tue,Wed,Fri}",9:00 AM,4:15 PM
53bf5619-84e1-4287-9e8b-f91562eda15c,d7b33175-998f-4c81-bfa3-0e0da6d275ff,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:15 PM
10aae751-d5b8-41b0-a939-7880ea9d1d0a,ccc4796a-7d09-4bf0-bb41-94dbece6b480,"{Thu,Fri,Sat}",9:00 AM,6:30 PM
423ae71b-9dd5-41e2-809a-59e7e22ff0e9,e782ed73-3687-4ef6-98ae-c988f4537437,"{Wed,Thu,Fri,Sat}",9:00 AM,5:45 PM
c88a35ed-d4bc-431c-a9cf-9aa3e9d853ca,ee3e65c9-437f-4aeb-925d-fd77a3f03023,"{Mon,Tue,Thu,Sat}",9:00 AM,6:15 PM
51ef76ce-181e-4441-938f-944540e8bb38,3da52a0a-3b29-4b8b-b60e-8cd652885f87,"{Tue,Thu,Fri}",9:00 AM,6:30 PM
ac68361b-4c8e-4acb-889b-818c19953e28,ca02fd79-5621-4f0d-ab84-1560586bfce9,"{Mon,Thu,Fri,Sat}",9:00 AM,5:15 PM
86c25827-3293-4e0c-95be-9775e03dc747,7e95c3bd-a2e8-4c59-a501-27ada05812ac,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:30 PM
6c8e7606-1ec5-437c-a1df-8ca7b5531fbe,ce2334c7-57f5-4f3e-a0f3-ee4f23e41445,"{Tue,Thu,Fri}",9:00 AM,4:45 PM
af61408e-4870-48f0-9776-53c75fa554f9,9a363ee4-7a4c-4ad2-a836-fbdf7c5b4bd8,"{Wed,Thu,Fri}",9:00 AM,4:30 PM
67ae16a2-7fef-4fb9-be73-14f745fc41b9,10ca8422-22d7-4641-a6e2-10dc56671a17,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:45 PM
1f6bfae8-e437-4a91-821f-96d86ba2842b,2bfc2a51-75d6-4d61-a7c1-ad738923665b,"{Tue,Thu,Sat}",9:00 AM,5:30 PM
1b33e2e2-924c-48fa-b46d-cc2acc3e89c2,5e74f2e5-31da-4306-83e7-f7e8ce43c3ec,"{Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
38803467-0ac6-4991-b00d-60596c053eab,24eab741-4abd-4598-b927-ef3eee309bd6,"{Mon,Thu,Fri,Sat}",9:00 AM,5:00 PM
a1c1d5d9-81e8-4e65-b92d-f954e0ac5da6,93e1c86d-f55e-4a8a-9847-f64f04c0c05a,"{Mon,Tue,Sat}",9:00 AM,6:30 PM
ae43ce40-8645-4e2e-9670-b401b0e815fa,90f23874-44fc-4c65-a86a-a5fc0be56de7,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:15 PM
654e7051-3bc4-4de5-8b75-c51b7d90ca89,d8153c6c-2070-49cc-85d6-0c6da4577950,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
a5b0f53c-ef60-4339-993d-bfa1e5d411ef,acab2365-cc55-4e91-991d-65722a44d671,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:00 PM
8b7834de-bee4-47fc-bb1e-2829485775e7,780b54c6-e54e-486f-b0a8-8e50dc08ff00,"{Mon,Tue,Thu}",9:00 AM,4:15 PM
6acf7e9f-0097-4f82-afbc-97651c235e16,aa82d33f-e28e-4032-bd82-7d2f75d90a9e,"{Wed,Thu,Sat}",9:00 AM,5:15 PM
0ef09574-1f28-4e6b-8d2f-8dc997f629c1,e13be6cc-19bd-4cb0-b075-ce6d4ad23940,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:30 PM
3fe597d3-ca4c-4288-a93e-ff27d814499d,718c9724-a505-45ce-98c3-2d95a8263650,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
177d8e78-2029-4953-b7e0-6c6990690360,e221285f-a344-4f28-b8bd-6f828d9fb789,"{Mon,Wed,Sat}",9:00 AM,6:15 PM
338417e5-7185-49a5-bf65-d858b6c70034,524cbbf7-6954-4261-9094-bb4f07da1e72,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:45 PM
9ae7ba7a-704e-4192-8dbf-bb3baa6d731a,9faedec8-5f2d-48f1-89f4-1e920c58eeeb,"{Mon,Tue,Wed,Sat}",9:00 AM,5:00 PM
9252bbba-a426-463c-999a-d1de399703e8,e99aa974-3bc0-4bd2-a496-b96515644e72,"{Mon,Tue,Thu}",9:00 AM,5:00 PM
16ff1d9f-eb7f-4ad2-aa34-78243111088b,c4fc8888-1a85-46eb-b3b8-1a5f4240d1f9,"{Thu,Fri,Sat}",9:00 AM,6:00 PM
1dc90d95-3889-4f2a-8d1f-c0114a5ce0ba,93a4475d-1275-40f9-ac96-72eba1757489,"{Mon,Thu,Fri,Sat}",9:00 AM,5:00 PM
c838a429-e095-4cc9-9f07-d88aea88edad,ed331e9c-ccf0-467e-9fbc-c5071a3e728d,"{Tue,Fri,Sat}",9:00 AM,6:15 PM
68d4f7f1-715b-4fa0-96a3-b1a214f581e0,cd7aab0d-1b06-4a2f-ad3c-2f06b71cb24c,"{Mon,Thu,Fri,Sat}",9:00 AM,5:00 PM
23b165d1-5a84-4e8d-a8b3-bfdda580beaf,5dab5587-d642-4a8c-8c09-c2e793be79c9,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
758a7491-5672-4783-8fbc-c5601221a385,0094420d-f2b5-403a-8677-414c211f9c96,"{Tue,Thu,Sat}",9:00 AM,5:00 PM
60150b4b-6138-4e71-9408-db89051fd442,7604fbb9-0de1-492c-9e76-52834b102adb,"{Mon,Wed,Fri,Sat}",9:00 AM,6:45 PM
7b95fb78-e670-4191-aa37-bcc962c3f5e5,b4a57ff9-fba0-4f05-bd88-27b89a8f9d53,"{Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
4188a018-2e39-4685-9a51-994a1cd8f8f4,44686435-d6f8-4b0d-bfee-2daba1de23e9,"{Mon,Tue,Sat}",9:00 AM,4:30 PM
e44a519a-1873-4f7e-b0d1-721d1c4e470c,e24d0c2e-9cde-40e4-ab31-62a5fdf27882,"{Mon,Tue,Sat}",9:00 AM,5:45 PM
3875aaa9-694f-42a0-af31-187199832e3f,f6ec9117-5f81-40b2-b16c-7fd4af821d0a,"{Mon,Wed,Thu}",9:00 AM,4:15 PM
ab09e71e-7cbf-4a37-8a6c-c3026e0544bb,f82ff519-c77b-4b03-b004-80b54e91358a,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:30 PM
1160c08e-abf6-4722-9e4d-9a45e403701f,05966183-a87b-45d9-9f73-dfe7eb8c03de,"{Tue,Thu,Fri,Sat}",9:00 AM,6:30 PM
403a1804-b733-415f-852e-87dbbe100913,d9197e9a-fd6d-436a-97f6-fca2ed65e607,"{Tue,Wed,Fri}",9:00 AM,4:15 PM
69047f8f-833c-41f9-be61-2aebf67a3747,ecf2c0e0-fd8c-4c51-805a-98298c0d20b0,"{Mon,Tue,Thu,Fri}",9:00 AM,4:45 PM
ad92dd45-858e-40c6-9176-70718dccfc3c,fb2f0d80-e410-4db4-9a2f-18b840ba6e78,"{Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
974f8f91-1a41-471f-92ed-8eab6a10ec59,50cb2540-db74-44e2-bfa6-36d89717635b,"{Tue,Thu,Sat}",9:00 AM,4:00 PM
5de62f7a-5117-4ea7-bd7a-789cc29d3944,71b3adda-4870-46be-8d3f-b0ca3c873f1f,"{Mon,Thu,Fri,Sat}",9:00 AM,4:00 PM
e6c6bfe9-29a6-41ba-a311-a415b2275da3,8034c751-6fa9-46a9-bb56-51944ea0d4f0,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:30 PM
22f6668c-36db-417f-beb3-7e1063e68702,da246cd4-177b-4984-9261-8329fd75fe38,"{Mon,Wed,Fri,Sat}",9:00 AM,6:30 PM
1ef2f40a-b83b-49af-a7ac-9b915d41c510,06b0b5fa-488e-44ad-8a25-e1c7a124d2e6,"{Mon,Tue,Fri,Sat}",9:00 AM,5:00 PM
604eda52-08f1-4425-a28b-c6c0501fb9a6,3f0ce73b-f375-4e1a-af81-ab7ef4d2effe,"{Tue,Thu,Fri}",9:00 AM,4:15 PM
0ddbf2f5-827f-4554-92b3-1f8d11302721,65cdb9d2-06b4-4e2e-81b1-e5466e125edf,"{Tue,Wed,Sat}",9:00 AM,5:00 PM
98656f0e-b940-4dd7-8127-d85713d8fe2f,e112ab80-e523-48f2-82bb-7297b5ed46f8,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:15 PM
9b00b5d6-7a05-4286-8504-86e1ccee3931,8171978e-989e-4e70-bd09-943ef6d04584,"{Mon,Wed,Thu,Fri}",9:00 AM,5:15 PM
cdcad746-5292-448f-9c95-75d3ab9cf0e8,b56dd392-a241-4882-b3c7-2b4b7bc9627f,"{Tue,Wed,Fri}",9:00 AM,5:00 PM
6e146f1b-537d-462b-b33a-2b3c1007acfe,0708df14-78e6-4b84-b6be-1f454633ff15,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
75ca756f-b18b-415f-8e06-46bc145c388b,46fc2b00-d1fb-4a05-af5c-f8fa289c43ab,"{Mon,Wed,Thu,Fri}",9:00 AM,5:00 PM
1e04aa3f-c6a2-48e9-85f2-e6e6390bb32a,23b6e3e3-81fa-4307-b156-34e1fab5979a,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
8b5a72ce-33a9-4a01-85eb-b7b2d48b2c02,c7c33006-4bca-4a67-ab12-5f3385bd92e9,"{Tue,Fri,Sat}",9:00 AM,4:30 PM
de6d4660-d4a8-4d99-9e91-2a1d0fb15ca3,1f396cd5-7c74-47af-9e1a-0633ab18ad49,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:15 PM
1805a790-fbe6-4193-a6bc-3b645665b827,2af5c156-6fb6-4999-80d0-9310762a79f6,"{Mon,Wed,Fri}",9:00 AM,6:00 PM
8d2bcc61-b696-4063-bb33-1900143a07d6,41f94e4f-b017-41b4-8948-aee048f1dbba,"{Tue,Thu,Fri,Sat}",9:00 AM,6:30 PM
8ab13504-577f-41b3-b989-6dc1c3274861,427fd6d0-90f7-4f75-b2c1-6194c272a7c8,"{Mon,Thu,Sat}",9:00 AM,4:15 PM
334f3a56-0ba1-4a09-89ba-b01c60e4e434,62de5feb-8e8c-49de-a191-ef425f201f24,"{Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
8517760d-c31f-457c-87e6-9b3a61289e2e,495e449e-1d8b-4143-8aa7-2d14b0462fbd,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:45 PM
c1878fa4-b6c7-417e-901d-c27f40bc9f8b,1b455e57-9a51-4b79-b815-2ba8f1052ae1,"{Thu,Fri,Sat}",9:00 AM,4:00 PM
9c3996e8-d346-455a-b26b-8d9b9428a989,fa9eb98e-ba05-4077-b15c-d91aaff48697,"{Wed,Thu,Sat}",9:00 AM,5:45 PM
171becae-dc5a-4b49-989b-c75d7e9668b8,8af4df96-86b6-4928-9d9b-7cbfe247fc0d,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:45 PM
383b045b-02f9-48ba-bdfc-eae2d1a939ec,7fb74532-c134-4fe0-ac9d-0c5d8a850771,"{Tue,Wed,Thu,Fri}",9:00 AM,5:15 PM
e40b1742-5283-4123-957f-389e6ecdb803,2a1e89da-7be9-4494-b828-01592b877391,"{Mon,Thu,Fri}",9:00 AM,6:45 PM
621084d2-a831-4525-a2e4-31abc18750f5,61125c36-0789-428a-95eb-21aa56cae9d7,"{Tue,Wed,Fri}",9:00 AM,6:15 PM
5d4ca987-9041-4951-9750-50fb7c2d4c16,3f422b8f-5e88-481d-a039-268cd4e0f38c,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:30 PM
252f5c11-6d45-4f88-b0b7-aef013a97b50,76802ce6-8a1e-47c8-8c75-49b50aa67bbe,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
8e479b27-3f8b-479d-afb9-84cc5d750a4f,1283c33f-9da6-42ef-89a0-9f13e44b4846,"{Mon,Tue,Fri}",9:00 AM,4:15 PM
0727a063-2a2e-4930-af95-fda57a58ee39,08bc3a2e-47ca-49e6-a34c-c8e6fb8a74b8,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:15 PM
d487ee50-7c22-4237-9d22-9dee35d878aa,0726882b-cbaf-4a99-a792-804f80d08759,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:00 PM
c94a4b5d-33da-459d-92c8-b160ded3e2bc,d769ca0e-1dfd-4795-8e1a-54f3968078a6,"{Tue,Wed,Sat}",9:00 AM,5:45 PM
fb6b29c5-baa0-4d78-b0c8-b0440d1ba16f,53f9cef9-858d-472a-8ed8-9b8d2e05054c,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:00 PM
d990a351-58c3-4050-a348-0f81f22ba174,9a190d1b-d55f-4c33-b423-6b08c63f4571,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:45 PM
e600d450-5681-4134-a0f0-14a684ca633b,c2eccee5-791d-4e11-a2ee-b47990256036,"{Mon,Wed,Thu,Sat}",9:00 AM,4:45 PM
ae036544-4772-436a-b8b6-d3ff8ece3969,1edaa95f-341d-40ed-89ae-d1592da9c991,"{Mon,Wed,Thu,Fri}",9:00 AM,4:00 PM
cdb35e76-21d0-42c6-847b-33efe39c4e71,3268946c-4dda-4198-920c-a628bb68398b,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:45 PM
df613b77-8b25-4bce-b56a-ba94ed850a2a,bc694a11-80b2-4d94-ba59-38d5603af838,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:00 PM
b94a5f57-a614-417d-b23d-93cac83e587c,f66136ac-ac1e-45b2-b2d1-e468d3ccb7c8,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
00f77429-e876-474b-9603-a1d487d0db15,df0b1741-3678-4202-8903-84a8ddf98583,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:15 PM
b4d2f23e-3171-4b02-9de6-a8401d5e4708,595bbc68-4a2c-46c2-ac35-d95ad70ad73a,"{Wed,Thu,Sat}",9:00 AM,4:00 PM
cd0b7557-180b-4594-8209-82bb0a3b9142,fa8d1b10-f388-4447-8902-b5151b8aa0db,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:15 PM
91a825ee-1172-49a1-92fa-91012c9feb20,322f8913-9c00-496f-93cf-603822755245,"{Mon,Tue,Wed}",9:00 AM,6:45 PM
37998157-7337-4dbb-b680-142350e4f6b1,05277147-50c1-403e-a11a-e79c94f631b0,"{Tue,Thu,Fri,Sat}",9:00 AM,6:45 PM
62902760-9337-4e3e-baaa-17c81840615a,25379cd3-efb4-42b8-a590-7ee25bd42811,"{Mon,Wed,Thu,Fri}",9:00 AM,6:30 PM
97c23f1f-4759-4c14-8785-6ea9f2e97e5a,4fd95d2c-7132-407d-9f4f-e36d086a7221,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:00 PM
